Token,Type,2-corn/corn_2,2-corn/corn_1,2-corn/corn_4,1-corn/corn_4,0-cube/cube_2,0-cube/cube_3,4-cube/cube_4,4-cube/cube_2,4-cube/cube_3,0-cube/cube_4,3-banana/banana_4,3-corn/corn_4,3-corn/corn_2,3-corn/corn_1,1-corn/corn_1,0-corn/corn_1,0-corn/corn_2,2-cube/cube_3,0-corn/corn_4,3-cube/cube_4,3-cube/cube_3,3-cube/cube_2,2-cucumber/cucumber_3,0-banana/banana_4,2-cucumber/cucumber_1,0-banana/banana_3,2-cucumber/cucumber_4,0-banana/banana_1,1-banana/banana_3,1-banana/banana_1,1-banana/banana_4,5-corn/corn_2,0-cucumber/cucumber_1,0-cucumber/cucumber_3,0-cucumber/cucumber_4,1-corn/corn_2,3-cucumber/cucumber_4,3-cucumber/cucumber_3,3-cucumber/cucumber_1,4-cucumber/cucumber_4,2-banana/banana_1,5-cucumber/cucumber_3,2-banana/banana_4,4-cucumber/cucumber_1,4-cucumber/cucumber_3,4-corn/corn_4,4-corn/corn_2,2-cube/cube_4,1-cube/cube_2,2-cube/cube_2,1-cube/cube_4,1-cube/cube_3,1-cucumber/cucumber_4,1-cucumber/cucumber_1,1-cucumber/cucumber_3
green,object,0.00023169342122905762,6.70754079273567e-05,0.0004914842472913002,0.00040393116177668065,0.9999997154837635,7.106513073084671e-07,1.415038043198675e-09,0.9999913013944621,1.4451387098572067e-06,1.217265172201064e-08,0.9998065024970766,0.00011672860375495555,4.5034652085679334e-05,0.0001627107754834711,0.00010709343508661429,0.00023790702054714833,0.00013169182826194001,1.5752831043692895e-06,0.0006714197149555917,9.861374990645844e-10,5.918125150465691e-07,0.9999971256956348,0.9998748518468068,0.9999370564103169,0.9999887829365125,0.9674847961944135,0.9999053003152649,0.9999175945424718,0.9999996503147947,0.9728624879126977,0.9999090461807014,4.3196972873939054e-05,0.9999881703755312,0.9998215656896046,0.9998917857300288,0.0001975223021401485,0.9997794541032232,0.9999910041183688,0.9998935656241923,0.9998382534744406,0.9977849858171731,0.999913146878133,0.9999999997414173,0.9998754003741921,0.9997546197213746,6.048047114834959e-05,0.00013350659858999217,1.6033157266436597e-09,0.9999987868823417,0.9999982029205164,3.004103404756655e-09,2.2945788437690005e-06,0.9994028043771211,0.9997904142241528,0.9999799062399529
laying,rgb,0.999999989319928,0.999999997035,0.9999999943679527,0.9999999942372584,1.552753087353249e-05,0.000265881277770946,1.0,0.0011533006662693332,0.01374005889866279,1.0,0.9999999932161268,0.999999994469857,0.9999999895838106,0.9999999970470013,0.9999999964662452,0.9999999964285096,0.9999999889580943,0.0002605228623710085,0.9999999940519857,1.0,0.0009275882890198226,0.0004858012669132362,0.99384612714166,0.999998700407848,0.9974848240257302,0.999999999914863,0.9990562174822131,0.9999999998401239,0.9999999999026861,0.9999999998450717,0.9999998818210807,0.9999999916147858,0.990189587976891,0.9943666067316596,0.9981370509966401,0.9999999875189339,0.9990856749337462,0.9958295245528256,0.9991768346187038,0.9996567757100396,0.9999999999010836,0.9986633135237724,0.9999997061847914,0.9996100604676982,0.9969014014408654,0.9999999953314704,0.9999999901522879,1.0,4.166924558941503e-05,5.9897658685701203e-05,1.0,0.000217384840670737,0.99879155794466,0.9946971669267587,0.9900203191602841
laying,shape,0.9999992332620505,0.9996481082143075,0.9999987923665621,0.9999992803551069,2.9957365154431528e-06,0.00023750027414378086,1.8524921918279457e-05,0.00016038555355783114,3.0456396086404843e-05,1.037398919930918e-05,0.9998278060356388,0.9999919109684361,0.9999849532827254,0.00028017409520673654,0.9993941964280292,0.9999708017724689,0.9999866685987272,6.789670192701292e-05,0.9999943193617943,4.313203400099254e-05,3.90270356877847e-05,3.324474101040319e-05,0.9999859088292865,0.9998925208468765,0.8307868647717206,0.9999785387166159,0.9999962680182592,0.34365401402355583,0.9999731009822982,0.0011527968335584388,0.9999647491172433,0.9999774675718166,0.9999277960156243,0.9999951304465137,0.9998925670781854,0.9999866685987272,0.9999096757096124,0.9988247597738714,0.9999928611954855,0.9998414533919707,0.23509113845634758,0.0016809667435604219,0.9999308071370823,7.835613239866013e-05,0.9999837451248301,0.9998553420855069,0.9999908502603508,3.503064306800151e-05,1.1193937583715696e-05,4.1589443009329935e-05,4.603769992151355e-05,8.85361615679577e-06,0.9999933893647559,0.9999838974192479,0.999923710483399
laying,object,0.9999990424625896,0.9998194922861092,0.9999986628892796,0.9999990836359391,2.7836312275045405e-06,1.0548382012134448e-05,0.6967661713586547,0.00013309782900769093,5.2849303978006495e-06,0.4330967277792853,0.9998715095059889,0.9999943306751291,0.9999915366113294,0.011440423751041958,0.9997749850624925,0.999988248622773,0.9999915671592238,4.519219478112471e-06,0.99999628928705,0.8052152564293175,3.753469393085792e-06,3.925459357011806e-05,0.9999555129647395,0.9999372804195623,0.922618768208183,0.9999962684253513,0.9999867774194572,0.9657120563550033,0.9999939291277221,0.12606435392666743,0.9999875995572788,0.999975211845658,0.9998940442972927,0.999980976256101,0.9998842637603259,0.9999916729568396,0.9998960320767682,0.9989298852583695,0.9999785692421017,0.9998288053804982,0.9117898699079954,0.013039391225889778,0.9999628068670793,0.0012317410817778767,0.9999397454137385,0.9999103952548777,0.9999893620511467,0.7628465639077243,9.818058548430184e-06,3.244894463158933e-05,0.7488034276547804,7.252498751256946e-07,0.9999817728163347,0.9999619180103643,0.9998612393195127
lying,rgb,0.9997673979889091,0.9999638040249178,0.9998717840991607,0.9998594741066397,0.9989311286590293,6.501069507612271e-06,0.9999999999219775,0.9992725985947337,0.00019454452073711331,0.9999999996992626,0.9999997793236529,0.9998815462794981,0.9997950461683607,0.9999667198705035,0.9999653303503513,0.9999630956981308,0.9997322658722537,1.5081011764589277e-05,0.9998424379546828,0.9999999999082769,2.9324386701716898e-05,0.9996197817862144,0.999981284910554,0.9999999694642776,0.999987453447203,0.9999999374054741,0.9999662618530565,0.9999997707500498,0.9999999875766866,0.999999834751423,0.9999998698640561,0.9998349796885082,0.9999896891752419,0.9999759678579332,0.9999701657949868,0.9997862986032,0.9999659186207681,0.9999840522505072,0.9999713013045475,0.999964361728468,0.9999998470856862,0.9999853970776397,0.9999999973598215,0.999951341899384,0.9999840037387007,0.9998763988175741,0.9998413256449754,0.9999999998901192,0.9989081382167934,0.9991269560747839,0.9999999997095914,9.793156878763348e-06,0.9999658848672445,0.999985763856816,0.9999875743743423
lying,shape,0.9999966059863622,0.9999917377679158,0.999999843136145,0.9999999039633826,1.656659250066539e-06,9.864230334924277e-05,0.0004146572595379138,0.26004861993410044,4.642148207524747e-05,2.4402090914724982e-05,0.9999529433597018,0.9999961386312178,0.9999892628821099,0.9988268929559037,0.9999970970979111,0.9999923754555833,0.9999919502279541,0.00021947834279292968,0.9999825674845216,0.00033872321636337543,0.00023345682466286295,0.0011686361121494013,0.9999917610509008,0.999960384024296,0.9388185999225334,0.9999842417490098,0.9999952084012881,0.33606643559030197,0.9999501711986617,0.7433787857062162,0.9999125702009267,0.9999978103150687,0.9992203610684031,0.9999934121856807,0.9993633831918722,0.9999919502279541,0.9996835218757192,0.9990612535115385,0.999985725126861,0.9997502819167647,0.08561283077591539,0.0027059732653218747,0.9997251699926236,1.217873702980023e-05,0.9999998282764857,0.9999998359580373,0.9999992095523451,0.0004042190044954351,4.180769911787949e-05,0.0004782700194547509,0.000436442196186103,3.0316851061320286e-05,0.9999990955736806,0.9999341219585346,0.9993038667467766
lying,object,0.999798634369549,0.9999721037061825,0.9999673109250895,0.9999758582710088,0.5402240115507316,1.49206476122842e-05,0.9999989268137144,0.9875191586314971,7.29060481752522e-05,0.9999910751100306,0.9999969861600139,0.9999373711554356,0.999874078612472,0.99976636711138,0.999983592711482,0.9999641020485244,0.9997985099149169,3.3343421513238216e-05,0.9998123087334709,0.9999986839106906,4.9172252365097925e-05,0.9599579961143573,0.9999545396424228,0.999999846187328,0.9996690004926496,0.9999996256065306,0.9999122329014795,0.9999594430939076,0.9999959437476835,0.9999923290101054,0.9999969798258109,0.9999479448524848,0.999928960987131,0.9999344345652633,0.9998813108590876,0.9998272813208361,0.9999213057527141,0.9999107018663902,0.9999292649020579,0.999878280314967,0.9998509162810458,0.9937403456131508,0.9999964013794329,0.9656154997779689,0.999989747410622,0.9999838203384104,0.9999500849258968,0.9999981802407403,0.745030848533748,0.9140177557633429,0.999997689047125,1.0886051253283305e-05,0.9999732681664238,0.9999549750157974,0.999899747015536
object,rgb,0.0005522367013577103,0.00069967080118206,0.00045011488498012325,0.00042448842766927634,0.9999999999989173,0.99986860717324,1.2287463780152422e-21,0.9999999998111868,0.9980721460358464,9.25187943892626e-21,0.27415696033172754,0.000474442691522591,0.0006028195296159592,0.0007552176463585863,0.0008989116581040867,0.0008569895614850905,0.0005044716586145193,0.9999207201481684,0.00039605616625781935,2.199860635901868e-21,0.9997560273098829,0.9999999999684053,0.9999861725303859,0.9996014795629822,0.999972145321834,0.0075396448453990805,0.999732238638389,0.00383152902041107,0.05473336503317273,0.0052747331550957975,0.9582475088866054,0.0005701517265384504,0.9999959521302355,0.9999798693105836,0.999898976036571,0.0007187293321341642,0.9997185424082056,0.999980953384147,0.9997315558363795,0.9990064585616011,0.0033517205483457584,0.9999277475154671,0.9998785740595243,0.9988335829944092,0.9999722430311461,0.0003728693309514691,0.0007158115199895963,1.8623798974605955e-21,0.9999999999960196,0.9999999999949551,9.044850034435173e-21,0.9999180210667232,0.9998008533410063,0.9999875290921599,0.9999951574709754
object,shape,0.064615447143916,0.3674563691346814,0.0001180691374322902,9.009591858017947e-05,0.9999715735932644,0.9998782463378256,0.9999981322907545,0.9999791676365262,0.9999735191141061,0.9999944540912086,0.9819911605622815,0.00013552887567812533,0.0010788438647740903,0.9999094382874428,0.5288396868511338,0.36547206021661593,0.0024471249716778755,0.9999975448979578,0.0005005862972984965,0.9999988787962778,0.9999980142593768,0.9999993287177168,0.5183118043914979,0.07650684143518548,0.9999351780736038,0.24556384642321405,0.9995616982219255,0.9999882333834286,0.9999823141064456,0.9999530667540147,0.09312010840388454,0.02719194879720775,0.9981501382254031,0.8802563503517753,0.9997800080897118,0.0024471249716778794,0.999581553843292,0.9999881610059029,0.8135199945963312,0.9997443760520796,0.9999526196215083,0.9969056336482477,0.9999761551507343,0.9999756411741657,0.041461864593474,0.0001335147834869854,0.004295515392107443,0.9999987592793849,0.9999988252221362,0.9999995578582309,0.9999987656605739,0.9999925595191322,0.9984458443672702,0.03767608419612468,0.9370640403225274
object,object,0.010225261028208338,0.043137283964206186,7.596537704115907e-05,5.869175293825756e-05,0.9999999877948097,0.9998539551225251,2.677178759709049e-05,0.9999998686994737,0.9999214709030984,5.5072001379812894e-05,0.9609364445683936,9.612438620888077e-05,0.0005416302375078874,0.993291003207049,0.06304897485461389,0.03368813568838699,0.0009123326568816297,0.9999933185130587,0.00031491772136954814,4.7041245706106014e-05,0.9999894607867922,0.9999999972167559,0.9805024729740076,0.6287860768125431,0.9999805454489538,0.05607304485301586,0.9997385365575049,0.9969789362777629,0.9987585278032247,0.9963014426349492,0.34447339742760785,0.004757420158945227,0.9998366630268375,0.9946198388906413,0.9998712809588366,0.0010474528740517805,0.9997458462674403,0.9999919732662511,0.9834365415041941,0.9998309824267477,0.9980435020560162,0.9997974823018475,0.9999784590738967,0.9999800167754438,0.7607557163982661,0.00010959223927954926,0.0016237607562851403,6.0306614948611565e-05,0.9999999981561727,0.9999999988953028,0.00010258031202221511,0.9999832958314967,0.9989737954439771,0.854577957843809,0.9981321994900172
ripe,rgb,0.0003048236941065754,0.014819837058025968,0.0010527925644711216,0.0008697382765885029,6.443608655282367e-05,8.427041863685424e-21,0.9999999999998799,9.301055416999613e-05,2.811565140167944e-18,0.9999999999922293,0.9991028533782511,0.0012418238871839849,0.0003963468158458678,0.01765527223073473,0.016220004435631936,0.014238162923812483,0.00022776235918292597,3.477610800850609e-20,0.0006854112747603277,0.9999999999997755,1.0738880180030852e-19,0.0004244563179152756,0.09604096244684182,0.9999932383693767,0.1953756857999016,0.9999430858890933,0.025010954314057615,0.9989234425552819,0.9999986786732391,0.9994857228656252,0.9997638221257614,0.0006220536568311249,0.29370446449165566,0.05719433575303143,0.033827953855948646,0.0003633016906209669,0.024431599696144668,0.12853618261024322,0.03501535545948734,0.02104736050794849,0.9995651449530859,0.14242812653960402,0.9999999801630552,0.010861358133881787,0.12550399714761043,0.0011368783480172429,0.0006748108180264678,0.9999999999996503,5.475258772741238e-05,8.588103567009712e-05,0.9999999999929416,1.6767353857528833e-20,0.024774227160479372,0.16188686946878272,0.21520083739636023
ripe,shape,0.0003996295880433134,0.0015468190110828246,0.001450376423369315,0.001266174917679017,0.0002854170530019301,0.04096506583390565,0.00041500911192651497,0.00031024684039677905,1.0709992725171515e-05,0.0033134978458815765,0.9996174950750942,0.0001824503316780739,1.7308413944324863e-05,0.00010352392268918368,0.001356234169792769,4.4626862712407896e-05,0.0001379225374075862,0.000656517260854599,7.508263818555609e-05,3.191709738159611e-05,6.972727340408485e-05,8.084061239034376e-05,0.01239762514679593,0.9996016913903487,0.00037634916764463293,0.9997622382439443,0.591743930981645,0.999904500546897,0.9999747611904195,0.9998609513995262,0.9993246825174544,0.000350244395685266,0.015408470204329325,0.005670549547612144,0.005520726581978651,0.00013792253740758665,0.0003114214136434086,0.009629174500756739,0.08932255026389908,0.7374510625815781,0.9995546765399806,0.00947845967148585,0.9998961082430969,5.745842148041124e-05,0.02620057505598743,0.004926962469827055,0.0007471809677713722,0.0001285055164564,8.043331419001394e-05,0.00010460241458968744,0.00011332105085788203,0.006255990164874491,0.00010023552196424105,0.0024634278574528863,0.495301896892005
ripe,object,0.00021735062154373648,0.0018920129750139914,0.00047768350391451316,0.00038778305498700426,0.00018250169983442753,2.0838848950997365e-11,0.9998646990960764,0.00014699334696924657,4.370303946840283e-12,0.999781578097187,0.9997360423766325,0.00019041689833259606,2.83854406016009e-05,0.0014184294772424664,0.002292463333677624,0.0002603450895862051,7.499101637369946e-05,3.1265944666643177e-12,9.707710599531804e-05,0.9991979053837138,2.1090085362749367e-12,0.00010168444266820734,0.014942424798575731,0.9998191708468107,0.012268907769125812,0.9998442510972939,0.07749082359510039,0.9999402193472339,0.9999935582662253,0.9999221191984561,0.9996135077382665,0.0001842568707518414,0.044863595986007435,0.011530329642407898,0.010077037446759102,9.401894042193323e-05,0.0022170540002004243,0.0362691779731087,0.025569726587434494,0.12861264656660332,0.9997507290899134,0.05424368530865423,0.9999964247945651,0.0015988316210665042,0.01576732034681544,0.0017329338647460398,0.00038086245087581193,0.999550333347561,4.46061949204834e-05,5.216878217897856e-05,0.9985065277873235,1.051540004686618e-11,0.0005530669734068448,0.00914114144286557,0.25461354771363304
shape,rgb,0.0011725595132036394,0.0017410321967148657,0.0012004537481772955,0.001167310840983739,0.9997609083247484,0.999981398382808,0.9999817627580669,0.995424844348783,0.9968525568072533,0.997579339613893,0.14335185190312366,0.0012312648667173187,0.0012148588816556095,0.0018162272734791136,0.0018817151916498721,0.0018278168564750425,0.0011312798591790623,0.9999468384808134,0.00112958118762793,0.9999514007511713,0.9998245364386781,0.998600133065347,0.6743050777837566,0.9759695649563692,0.6400224624788925,0.10795501632404265,0.29745083094572133,0.03318959282910943,0.536232986597792,0.0463309669341214,0.5613001810349174,0.001229787344964574,0.831467930222978,0.6096137337022997,0.4059956542915374,0.0012640825420935182,0.2921407677492063,0.6561290333137404,0.30981265381850526,0.1907186830989497,0.04279781118718563,0.516131258377379,0.999219372616944,0.16555519661484377,0.6148358189658075,0.0011516880777655738,0.0013095602347026408,0.9999328271724671,0.9994708610046757,0.9994189243343048,0.9977844846033135,0.9999704871917693,0.3245273546769331,0.7105734122790113,0.8050587291704168
shape,shape,2.9154358874243232e-05,0.00020525287030321863,5.65000407824909e-07,2.6822177299151323e-07,0.9999939523233706,0.9998725926687777,0.999969571256035,0.999739939403459,0.9999570718537271,0.9999771185050532,0.4586491118545736,8.903860142853486e-06,1.0263318387557899e-05,0.0010733487952625036,7.053410132520628e-05,3.2629358463956694e-05,1.5190549479707916e-05,0.9998256834232034,3.9525186156336316e-05,0.9998439534413871,0.999822934146348,0.9998366160495519,5.971151269787094e-05,1.3739234897054024e-05,0.655072148319811,4.0668519665332144e-06,0.0008157168678440595,0.9876021977901404,0.9428824263703386,0.27726024877577576,0.0007393725899159004,1.2517638589485608e-05,0.004871301783849269,0.00014158167760394162,0.002221291436936747,1.5190549479707998e-05,0.0024185318495506414,0.018276204830179492,0.0023268321662374422,0.07599910166985846,0.9999540856309401,0.9987604236166859,0.9994103230879428,0.9999897057212295,6.097752199368122e-06,2.282095293987567e-06,1.3004005811330734e-05,0.99993839412178,0.9999502506885861,0.9998763007209029,0.9999340464472222,0.999965470005662,2.691135957884946e-06,0.00015915758719629058,0.0026151075162498022
shape,object,1.7294913099722305e-05,0.00017128287297711508,6.216268106780554e-07,3.02238964048388e-07,0.9999858780082252,0.9999098963513385,0.9999628779457708,0.9997418085711751,0.9999718886339511,0.9999477214778161,0.05499548602411855,8.489029212091304e-06,9.042368287804701e-06,0.0009357415282955995,6.927161847152926e-05,3.5355490676778115e-05,1.1742586290154175e-05,0.9999297358304868,2.815360267749114e-05,0.9998477126224199,0.9999370098762618,0.9998076018139085,7.570415911821149e-05,1.0429376826205362e-05,0.38214118671435743,1.9211577408390183e-06,0.0005930338617141986,0.864089572273745,0.5276299003270537,0.05226516636481115,0.0004240617169522947,1.211696062014062e-05,0.0031700399066596635,0.0001234041900554287,0.001265491595644703,1.1726042933724483e-05,0.0014439833456691513,0.010558187464686649,0.0016846461176366614,0.04123368450141124,0.998164993544732,0.9893125031036718,0.9919157394238286,0.9998652338367726,1.2864061505773774e-05,2.552531143672208e-06,1.2247603298655173e-05,0.9999166530668122,0.9999346542131287,0.9998570740824395,0.9999021154215679,0.9999867562028372,4.582562293666116e-06,0.00016882558431976092,0.0018219841485407106
shaped,rgb,0.0011685953253475672,0.0017457507801552296,0.001198314196336026,0.001164821641839993,0.9997697590073471,0.9999807815855113,0.999982125606908,0.9955659950648501,0.996758086852681,0.9976116047118727,0.14679286689029894,0.001229446447046728,0.0012113420877609882,0.0018217994596550302,0.0018876186653256125,0.0018330839120261537,0.0011268551552729863,0.9999451853669324,0.001126685028122674,0.999952327254531,0.9998190556715536,0.9986497232451819,0.6804052001083167,0.9770394380703977,0.646522094303268,0.11064582562347951,0.30207251454148365,0.03390332267076125,0.5452604902356465,0.04738480286058868,0.5698763033972953,0.0012269675076992373,0.8358488854291798,0.6159185522966191,0.41172551901913285,0.0012605142728818297,0.29669418212892673,0.6624236238470023,0.31465503232331254,0.19384464035062818,0.043764114917072,0.5227562724571594,0.9992634347998044,0.16818264673862113,0.6213291622850533,0.0011495202021381563,0.001307054812263783,0.9999340428936873,0.9994894371770155,0.9994395265653744,0.997814379882602,0.9999695458752312,0.32945020228112765,0.716495833329916,0.8098338729097868
shaped,shape,2.263161822230087e-05,0.00019869948457101067,4.473364411037693e-07,1.9924384656032238e-07,0.9999968011471128,0.9998857579720025,0.9999688457006176,0.9997586929152475,0.9999687727107117,0.9999887124117949,0.25058892943005123,8.05813601692902e-06,1.1508919615336305e-05,0.001124080897877016,8.408314776111094e-05,3.71652778792088e-05,1.5295740979624977e-05,0.9998788526917651,3.865126099518166e-05,0.9998475365758429,0.9998172241470119,0.9999059428004898,5.7060584604668534e-05,1.7717029767173837e-05,0.7575189904662382,5.8940604811725755e-06,0.0006967801111281918,0.9941697235178628,0.9349762457734636,0.46324170082537314,0.0008461078514611701,1.0147702581114944e-05,0.006137197966339954,0.00011431332977015064,0.0030035713646268647,1.5295740979624892e-05,0.003474634774120344,0.037552993091185254,0.0026728508178335583,0.12892232966792394,0.9999477632322076,0.9996861360042768,0.9993490416518087,0.9999927366410651,5.566703576779872e-06,2.351962072168432e-06,1.2370625308989335e-05,0.9999376619427401,0.999970682670657,0.9999169910803182,0.999940613331358,0.9999803885527904,2.2996612554594365e-06,0.00017652005365660222,0.003272976701808233
shaped,object,1.235342258193578e-05,0.00015603562150772165,4.6360113171188166e-07,2.1777284794423882e-07,0.9999951767861869,0.9998997212658748,0.9999655979175924,0.9997704491134486,0.9999623981076057,0.9999695767633016,0.04901395030758336,7.025143608369227e-06,7.900716765498477e-06,0.001071626460005686,6.973271243448805e-05,3.137343153693125e-05,8.614257228182745e-06,0.9999062703625349,2.2783060668345942e-05,0.9998589379507143,0.9998773787089206,0.9998996219991261,8.108767183665791e-05,1.999889225891995e-05,0.5358379936431219,3.3978043419862096e-06,0.000549032536133038,0.91987315328284,0.616789199217872,0.130997034077245,0.0006264815118920947,1.0043718193043585e-05,0.004527732126598692,0.00011891307236228925,0.0016840875649211749,8.750770462638693e-06,0.002238301018159372,0.021325373525786992,0.002126948459131731,0.06740761674802224,0.9989017015107071,0.9979516113485678,0.9961594128991225,0.9999213505255098,1.4578336233703969e-05,2.4911856804267137e-06,1.1228026624500322e-05,0.9999237807981582,0.9999677596102734,0.9999217161027409,0.9999010110096622,0.999982951101362,4.1873677143502205e-06,0.0002288359961090286,0.0024688664244473164
side,rgb,0.9999999990076767,0.9999999998867226,0.9999999996162585,0.9999999995917321,3.683170656074784e-06,7.077386483322976e-08,1.0,0.0004977731114795562,1.9242408889489717e-05,1.0,0.9999999999648672,0.9999999996356306,0.9999999990820838,0.9999999998909659,0.9999999998645821,0.9999999998594944,0.9999999989112551,9.258781950510236e-08,0.9999999995574393,1.0,4.816966522860259e-07,0.0002503278696633123,0.9990846404452742,0.9999999948635958,0.9997129375094791,0.9999999999998417,0.9998545931954731,0.9999999999994487,0.9999999999999079,0.9999999999995359,0.9999999993284467,0.9999999993386766,0.9987976459630569,0.9990802225383987,0.9997059583193406,0.9999999988580397,0.9998590368915581,0.9994441328016171,0.9998830784556579,0.9999515931837732,0.9999999999997273,0.9998484154610235,0.9999999996619664,0.999936668610586,0.9995998748247483,0.9999999996932665,0.9999999992208892,1.0,1.0828478978836273e-05,1.7704827560058802e-05,1.0,6.512448952856802e-08,0.999807830726996,0.9993073002281264,0.9986757602905233
side,shape,0.9999984239428987,0.9999912001689303,0.9999998169145097,0.9999999354775212,5.909026209464256e-05,0.9703348294533285,0.0005505938938563309,0.00013986943786377067,0.00021439332629242136,4.49901779071845e-05,0.9999531735357329,0.9999989350962477,0.9999973671461994,0.9989934846078701,0.9999953617677843,0.999954994960471,0.9999781926145355,0.0007376974044245165,0.9999939575660584,0.0003144347475873249,0.0020199323501676556,6.859784374484253e-05,0.9999436658888494,0.9999677944069689,0.9988882848622236,0.9999992224134615,0.9998897918196925,0.9996688044267147,0.9999956475786068,0.9999538116804516,0.9999930129834622,0.9999999203535851,0.9999850316629956,0.9999593759106448,0.9999935289624077,0.9999781926145355,0.9999993116204047,0.9999867357388027,0.9999922708741967,0.9999848190293117,0.9997873459441838,0.999660652753049,0.9998739823575081,0.6033252599817847,0.9999992526664342,0.9999999969881277,0.9999999355635439,0.0002352816868269886,3.7505608443808236e-05,6.0581985303631336e-05,3.122501346030197e-05,8.370250795906216e-05,0.9999804431548792,0.9999943004716038,0.9999426806098626
side,object,0.9999999722456961,0.9999988917996621,0.9999999913791576,0.9999999947123175,3.122442921266658e-05,0.03400157259925076,0.9999999979519714,8.226715001217845e-05,0.00045949768163044096,0.9999999898644861,0.9999802104193259,0.9999999661589072,0.9999999549609595,0.9996487852074966,0.9999994847339261,0.9999997560314968,0.9999998917633013,7.899223755090584e-05,0.9999999609681669,0.9999999975180964,0.00021989927427457648,4.861100024124565e-05,0.9998958322261561,0.9999913267235151,0.9984807221136265,0.9999999921377837,0.9999556437137247,0.9999749362162056,0.9999998665912238,0.9999938113934144,0.9999993636533461,0.9999999424477088,0.999901415725123,0.9999435435574713,0.9999671037614271,0.9999998858868527,0.999994827612336,0.9998993307184503,0.9999799895471931,0.9999680404792837,0.9999817643713647,0.999780107769492,0.9999561125370285,0.9906368380592322,0.9999842431183835,0.9999999809826338,0.9999999617695937,0.9999999958729178,2.124275346552321e-05,1.8803839553709718e-05,0.999999981015696,3.086194406188479e-05,0.999983955788664,0.9999684858898676,0.9997711176438953
square,rgb,0.0011685953253475672,0.0017457507801552296,0.001198314196336026,0.001164821641839993,0.9997697590073471,0.9999807815855113,0.999982125606908,0.9955659950648501,0.996758086852681,0.9976116047118727,0.14679286689029894,0.001229446447046728,0.0012113420877609882,0.0018217994596550302,0.0018876186653256125,0.0018330839120261537,0.0011268551552729863,0.9999451853669324,0.001126685028122674,0.999952327254531,0.9998190556715536,0.9986497232451819,0.6804052001083167,0.9770394380703977,0.646522094303268,0.11064582562347951,0.30207251454148365,0.03390332267076125,0.5452604902356465,0.04738480286058868,0.5698763033972953,0.0012269675076992373,0.8358488854291798,0.6159185522966191,0.41172551901913285,0.0012605142728818297,0.29669418212892673,0.6624236238470023,0.31465503232331254,0.19384464035062818,0.043764114917072,0.5227562724571594,0.9992634347998044,0.16818264673862113,0.6213291622850533,0.0011495202021381563,0.001307054812263783,0.9999340428936873,0.9994894371770155,0.9994395265653744,0.997814379882602,0.9999695458752312,0.32945020228112765,0.716495833329916,0.8098338729097868
square,shape,2.263161822230087e-05,0.00019869948457101067,4.473364411037693e-07,1.9924384656032238e-07,0.9999968011471128,0.9998857579720025,0.9999688457006176,0.9997586929152475,0.9999687727107117,0.9999887124117949,0.25058892943005123,8.05813601692902e-06,1.1508919615336305e-05,0.001124080897877016,8.408314776111094e-05,3.71652778792088e-05,1.5295740979624977e-05,0.9998788526917651,3.865126099518166e-05,0.9998475365758429,0.9998172241470119,0.9999059428004898,5.7060584604668534e-05,1.7717029767173837e-05,0.7575189904662382,5.8940604811725755e-06,0.0006967801111281918,0.9941697235178628,0.9349762457734636,0.46324170082537314,0.0008461078514611701,1.0147702581114944e-05,0.006137197966339954,0.00011431332977015064,0.0030035713646268647,1.5295740979624892e-05,0.003474634774120344,0.037552993091185254,0.0026728508178335583,0.12892232966792394,0.9999477632322076,0.9996861360042768,0.9993490416518087,0.9999927366410651,5.566703576779872e-06,2.351962072168432e-06,1.2370625308989335e-05,0.9999376619427401,0.999970682670657,0.9999169910803182,0.999940613331358,0.9999803885527904,2.2996612554594365e-06,0.00017652005365660222,0.003272976701808233
square,object,1.235342258193578e-05,0.00015603562150772165,4.6360113171188166e-07,2.1777284794423882e-07,0.9999951767861869,0.9998997212658748,0.9999655979175924,0.9997704491134486,0.9999623981076057,0.9999695767633016,0.04901395030758336,7.025143608369227e-06,7.900716765498477e-06,0.001071626460005686,6.973271243448805e-05,3.137343153693125e-05,8.614257228182745e-06,0.9999062703625349,2.2783060668345942e-05,0.9998589379507143,0.9998773787089206,0.9998996219991261,8.108767183665791e-05,1.999889225891995e-05,0.5358379936431219,3.3978043419862096e-06,0.000549032536133038,0.91987315328284,0.616789199217872,0.130997034077245,0.0006264815118920947,1.0043718193043585e-05,0.004527732126598692,0.00011891307236228925,0.0016840875649211749,8.750770462638693e-06,0.002238301018159372,0.021325373525786992,0.002126948459131731,0.06740761674802224,0.9989017015107071,0.9979516113485678,0.9961594128991225,0.9999213505255098,1.4578336233703969e-05,2.4911856804267137e-06,1.1228026624500322e-05,0.9999237807981582,0.9999677596102734,0.9999217161027409,0.9999010110096622,0.999982951101362,4.1873677143502205e-06,0.0002288359961090286,0.0024688664244473164
