Classifier,Test Object Images,Ground Truth,Selected by Classifier,True Positive,True Negative,False Positive,False Negative,Accuracy,Precision,Recall,F1-Score
banana,cube/cube_3 (nan)      banana/banana_2 (nan)      cube/cube_3 (nan)      cube/cube_3 (nan)      ,banana/banana_2 (nan) ,banana/banana_2 (nan) ,1.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
banana,cube/cube_3 (nan)      banana/banana_2 (nan)      cube/cube_3 (nan)      ,banana/banana_2 (nan) banana/banana_2 (nan) banana/banana_2 (nan) ,banana/banana_2 (nan) ,1.0,0.0,0.0,2.0,0.333333333333,1.0,0.333333333333,0.5
banana,cube/cube_3 (nan)      banana/banana_2 (nan)      banana/banana_2 (nan)      cube/cube_3 (nan)      ,banana/banana_2 (nan) banana/banana_2 (nan) banana/banana_2 (nan) ,banana/banana_2 (nan) banana/banana_2 (nan) ,2.0,1.0,0.0,1.0,0.75,1.0,0.666666666667,0.8
banana,cube/cube_3 (nan)      cube/cube_3 (nan)      banana/banana_2 (nan)      cube/cube_3 (nan)      cube/cube_3 (nan)      banana/banana_2 (nan)      ,banana/banana_2 (nan) banana/banana_2 (nan) ,banana/banana_2 (nan) banana/banana_2 (nan) ,2.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0
banana,banana/banana_2 (nan)      banana/banana_2 (nan)      cube/cube_3 (nan)      cube/cube_3 (nan)      ,banana/banana_2 (nan) banana/banana_2 (nan) banana/banana_2 (nan) ,banana/banana_2 (nan) banana/banana_2 (nan) ,2.0,1.0,0.0,1.0,0.75,1.0,0.666666666667,0.8
banana,cube/cube_3 (nan)      banana/banana_2 (nan)      cube/cube_3 (nan)      ,banana/banana_2 (nan) banana/banana_2 (nan) ,banana/banana_2 (nan) ,1.0,1.0,0.0,1.0,0.666666666667,1.0,0.5,0.666666666667
Total - banana,,,,,,,,0.825,1.0,0.7833333333333333,0.8566666666666667
 ,,,,,,,,,,,
block,cube/cube_3 (nan)      banana/banana_2 (nan)      banana/banana_2 (nan)      ,cube/cube_3 (nan) cube/cube_3 (nan) ,cube/cube_3 (nan) ,1.0,1.0,0.0,1.0,0.666666666667,1.0,0.5,0.666666666667
block,cube/cube_3 (nan)      banana/banana_2 (nan)      cube/cube_3 (nan)      ,cube/cube_3 (nan) cube/cube_3 (nan) ,cube/cube_3 (nan) cube/cube_3 (nan) ,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
block,cube/cube_3 (nan)      banana/banana_2 (nan)      banana/banana_2 (nan)      cube/cube_3 (nan)      cube/cube_3 (nan)      ,cube/cube_3 (nan) cube/cube_3 (nan) cube/cube_3 (nan) ,cube/cube_3 (nan) cube/cube_3 (nan) cube/cube_3 (nan) ,3.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0
block,cube/cube_3 (nan)      banana/banana_2 (nan)      cube/cube_3 (nan)      ,cube/cube_3 (nan) cube/cube_3 (nan) ,cube/cube_3 (nan) cube/cube_3 (nan) ,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
block,cube/cube_3 (nan)      cube/cube_3 (nan)      banana/banana_2 (nan)      banana/banana_2 (nan)      ,cube/cube_3 (nan) cube/cube_3 (nan) ,cube/cube_3 (nan) cube/cube_3 (nan) ,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0
block,banana/banana_2 (nan)      banana/banana_2 (nan)      cube/cube_3 (nan)      ,cube/cube_3 (nan) cube/cube_3 (nan) ,cube/cube_3 (nan) ,1.0,1.0,0.0,1.0,0.666666666667,1.0,0.5,0.666666666667
block,cube/cube_3 (nan)      banana/banana_2 (nan)      cube/cube_3 (nan)      banana/banana_2 (nan)      ,cube/cube_3 (nan) cube/cube_3 (nan) ,cube/cube_3 (nan) cube/cube_3 (nan) ,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0
block,cube/cube_3 (nan)      cube/cube_3 (nan)      banana/banana_2 (nan)      ,cube/cube_3 (nan) cube/cube_3 (nan) cube/cube_3 (nan) ,cube/cube_3 (nan) cube/cube_3 (nan) ,2.0,0.0,0.0,1.0,0.666666666667,1.0,0.666666666667,0.8
block,cube/cube_3 (nan)      banana/banana_2 (nan)      banana/banana_2 (nan)      ,cube/cube_3 (nan) ,cube/cube_3 (nan) ,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0
block,banana/banana_2 (nan)      banana/banana_2 (nan)      cube/cube_3 (nan)      ,cube/cube_3 (nan) ,cube/cube_3 (nan) ,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0
Total - block,,,,,,,,0.9,1.0,0.8666666666666666,0.9133333333333333
