Classifier,Test Object Images,Ground Truth,Selected by Classifier,True Positive,True Negative,False Positive,False Negative,Accuracy,Precision,Recall,F1-Score
banana,banana/banana_2 (nan)      corn/corn_3 (nan)      ,banana/banana_2 (nan) banana/banana_2 (nan) banana/banana_2 (nan) ,banana/banana_2 (nan) corn/corn_3 (nan) ,1.0,-2.0,1.0,2.0,-0.5,0.5,0.333333333333,0.4
Total - banana,,,,,,,,0.2816666666666666,0.4066666666666666,0.7833333333333333,0.5076190476190476
 ,,,,,,,,,,,
looks,cube/cube_1 (nan)      cube/cube_1 (nan)      cube/cube_1 (nan)      ,cube/cube_1 (nan) cube/cube_1 (nan) cube/cube_1 (nan) ,cube/cube_1 (nan) cube/cube_1 (nan) cube/cube_1 (nan) ,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
looks,cube/cube_1 (nan)      cube/cube_1 (nan)      ,cube/cube_1 (nan) cube/cube_1 (nan) cube/cube_1 (nan) ,cube/cube_1 (nan) cube/cube_1 (nan) ,2.0,-1.0,0.0,1.0,0.5,1.0,0.666666666667,0.8
looks,cube/cube_1 (nan)      cube/cube_1 (nan)      ,cube/cube_1 (nan) cube/cube_1 (nan) cube/cube_1 (nan) ,cube/cube_1 (nan) cube/cube_1 (nan) ,2.0,-1.0,0.0,1.0,0.5,1.0,0.666666666667,0.8
looks,cube/cube_1 (nan)      cube/cube_1 (nan)      ,cube/cube_1 (nan) cube/cube_1 (nan) ,cube/cube_1 (nan) cube/cube_1 (nan) ,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
looks,cube/cube_1 (nan)      cube/cube_1 (nan)      ,cube/cube_1 (nan) cube/cube_1 (nan) ,cube/cube_1 (nan) cube/cube_1 (nan) ,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
looks,cube/cube_1 (nan)      cube/cube_1 (nan)      cube/cube_1 (nan)      ,cube/cube_1 (nan) cube/cube_1 (nan) cube/cube_1 (nan) ,cube/cube_1 (nan) cube/cube_1 (nan) cube/cube_1 (nan) ,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
looks,cube/cube_1 (nan)      ,cube/cube_1 (nan) ,cube/cube_1 (nan) ,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
looks,cube/cube_1 (nan)      cube/cube_1 (nan)      ,cube/cube_1 (nan) cube/cube_1 (nan) cube/cube_1 (nan) ,cube/cube_1 (nan) cube/cube_1 (nan) ,2.0,-1.0,0.0,1.0,0.5,1.0,0.666666666667,0.8
looks,cube/cube_1 (nan)      ,cube/cube_1 (nan) cube/cube_1 (nan) cube/cube_1 (nan) ,cube/cube_1 (nan) ,1.0,-2.0,0.0,2.0,-1.0,1.0,0.333333333333,0.5
looks,cube/cube_1 (nan)      ,cube/cube_1 (nan) cube/cube_1 (nan) ,cube/cube_1 (nan) ,1.0,-1.0,0.0,1.0,0.0,1.0,0.5,0.666666666667
Total - looks,,,,,,,,0.55,1.0,0.7833333333333333,0.8566666666666667
