Token,Type,2-corn/corn_2,2-corn/corn_3,2-corn/corn_1,0-cube/cube_2,0-cube/cube_3,0-cube/cube_1,4-cube/cube_2,4-cube/cube_3,3-banana/banana_4,3-corn/corn_3,3-corn/corn_2,3-corn/corn_1,0-corn/corn_1,0-corn/corn_2,0-corn/corn_3,3-cube/cube_1,3-cube/cube_3,3-cube/cube_2,2-cucumber/cucumber_2,2-cucumber/cucumber_3,0-banana/banana_4,2-cucumber/cucumber_1,0-banana/banana_3,0-banana/banana_1,1-banana/banana_3,1-banana/banana_1,1-banana/banana_4,0-cucumber/cucumber_1,0-cucumber/cucumber_2,0-cucumber/cucumber_3,1-corn/corn_1,1-corn/corn_3,1-corn/corn_2,5-corn/corn_2,3-cucumber/cucumber_3,3-cucumber/cucumber_2,3-cucumber/cucumber_1,2-banana/banana_1,5-cucumber/cucumber_3,2-banana/banana_4,4-cucumber/cucumber_1,4-cucumber/cucumber_3,4-corn/corn_2,4-corn/corn_3,1-cube/cube_3,1-cube/cube_2,1-cube/cube_1,2-cube/cube_1,2-cube/cube_2,2-cube/cube_3,1-cucumber/cucumber_1,1-cucumber/cucumber_3,1-cucumber/cucumber_2
laying,rgb,0.999999989319928,0.9999999944964635,0.999999997035,1.552753087353249e-05,0.000265881277770946,0.999999990835298,0.0011533006662693332,0.01374005889866279,0.9999999932161268,0.9999999946041842,0.9999999895838106,0.9999999970470013,0.9999999964285096,0.9999999889580943,0.9999999928038887,0.9999999942352855,0.0009275882890198226,0.0004858012669132362,0.997648518207785,0.99384612714166,0.999998700407848,0.9974848240257302,0.999999999914863,0.9999999998401239,0.9999999999026861,0.9999999998450717,0.9999998818210807,0.990189587976891,0.9954174406002688,0.9943666067316596,0.9999999964662452,0.9999999933242327,0.9999999875189339,0.9999999916147858,0.9958295245528256,0.99666051969885,0.9991768346187038,0.9999999999010836,0.9986633135237724,0.9999997061847914,0.9996100604676982,0.9969014014408654,0.9999999901522879,0.9999999945695448,0.000217384840670737,4.166924558941503e-05,0.9999999922708912,0.9999999923018584,5.9897658685701203e-05,0.0002605228623710085,0.9946971669267587,0.9900203191602841,0.9964975395378636
laying,shape,0.9999992332620505,0.9994932686454805,0.9996481082143075,2.9957365154431528e-06,0.00023750027414378086,5.8535509720589575e-06,0.00016038555355783114,3.0456396086404843e-05,0.9998278060356388,0.995729101051832,0.9999849532827254,0.00028017409520673654,0.9999708017724689,0.9999866685987272,0.9999916749761202,6.002757953061815e-05,3.90270356877847e-05,3.324474101040319e-05,0.9440571004232664,0.9999859088292865,0.9998925208468765,0.8307868647717206,0.9999785387166159,0.34365401402355583,0.9999731009822982,0.0011527968335584388,0.9999647491172433,0.9999277960156243,0.9982929608727498,0.9999951304465137,0.9993941964280292,0.9999047473037654,0.9999866685987272,0.9999774675718166,0.9988247597738714,0.00047275982132694776,0.9999928611954855,0.23509113845634758,0.0016809667435604219,0.9999308071370823,7.835613239866013e-05,0.9999837451248301,0.9999908502603508,0.0040748851270290005,8.85361615679577e-06,1.1193937583715696e-05,1.5152825639620508e-05,2.4321504174102766e-05,4.1589443009329935e-05,6.789670192701292e-05,0.9999838974192479,0.999923710483399,0.9999975262473101
laying,object,0.9999990424625896,0.9997420598922807,0.9998194922861092,2.7836312275045405e-06,1.0548382012134448e-05,0.0015051221375391782,0.00013309782900769093,5.2849303978006495e-06,0.9998715095059889,0.9984312666386485,0.9999915366113294,0.011440423751041958,0.999988248622773,0.9999915671592238,0.9999936988289085,0.010218467053258995,3.753469393085792e-06,3.925459357011806e-05,0.9622849104241584,0.9999555129647395,0.9999372804195623,0.922618768208183,0.9999962684253513,0.9657120563550033,0.9999939291277221,0.12606435392666743,0.9999875995572788,0.9998940442972927,0.9983516050780763,0.999980976256101,0.9997749850624925,0.9999287418577535,0.9999916729568396,0.999975211845658,0.9989298852583695,0.0037242150400894607,0.9999785692421017,0.9117898699079954,0.013039391225889778,0.9999628068670793,0.0012317410817778767,0.9999397454137385,0.9999893620511467,0.07156706662332761,7.252498751256946e-07,9.818058548430184e-06,0.0034712694220415557,0.005515762436784021,3.244894463158933e-05,4.519219478112471e-06,0.9999619180103643,0.9998612393195127,0.999987179357458
lying,rgb,0.9997509218890104,0.9998581190000085,0.9999246619649426,2.2893723804037365e-05,7.590035900828261e-06,0.99999226843584,0.00036131785148132343,0.00013717079480450635,0.9999584904524663,0.999861441726191,0.9997607637626454,0.999926121347213,0.9999146613723388,0.999738603686998,0.9998177822317,0.9999941556085499,1.9577731853500754e-05,0.00024371468279243426,0.7034030731073453,0.5795893109644933,0.9992951302380269,0.7270555477467876,0.9999981672904548,0.9999962334394087,0.999998677919762,0.9999965859932515,0.9997743757681384,0.5404990291083017,0.5959545242641243,0.5794391794323897,0.9999163079367954,0.9998363469521856,0.9997287864946851,0.9998006418893849,0.6466702254667497,0.6896007059471583,0.8177267370710798,0.9999974907833292,0.7933607199750479,0.999861323367782,0.8653189710124108,0.6882639037717855,0.9997803563013146,0.9998611271788763,6.9022268016543405e-06,4.197410157961387e-05,0.9999931016657434,0.9999931301471924,5.523266293545145e-05,8.071493561327638e-06,0.617312965330091,0.5269848780753758,0.6590140383044398
lying,shape,0.9999958572126513,0.999988071122646,0.9999653547758389,8.616896243687106e-06,0.08639267250063366,7.832211228899027e-06,0.00028975182982884793,0.0002594275584105711,0.9999830025157306,0.9999836950208594,0.9999658377927173,0.9990933016577429,0.9999379043336485,0.9999616644025433,0.9999986110963776,0.0011339435557197726,0.00252692023713162,0.00013175348303215437,0.9932082402954115,0.9999525466859341,0.9999535927322515,0.4846476718059638,0.9999872298799379,0.019884963165270712,0.9999479288907973,0.893806288361454,0.9999276641449023,0.9953993409960472,0.9946959501340775,0.9999726156620198,0.9999447750136737,0.9999996971211422,0.9999616644025433,0.9999974340222406,0.9857480905684921,0.0013349513191830134,0.9999861047155166,0.6028998315986052,0.004979046421800247,0.9997423878604768,3.351322955869506e-05,0.9999994792285077,0.9999998187226076,0.9993608347003947,0.00011123016780698366,7.075826485716802e-05,8.889154843870841e-06,0.0002851349020010928,0.0001572609479007557,0.0013143512772886533,0.9998272915191221,0.9959263403649726,0.9999997630311253
lying,object,0.9999941603038429,0.9999911488139943,0.9999890218305244,5.872662232681524e-06,0.00469713335733013,0.10318041239520456,0.00016895186647288463,0.000872573896336929,0.9999868950622369,0.9999880009997644,0.9999801578111335,0.9995871554044228,0.9999785416586682,0.9999814141174193,0.9999965149480143,0.6282951053896,0.0010163701205495104,8.925269334246159e-05,0.966038582878766,0.9972544991622602,0.9999343539307375,0.6111732916744554,0.9999978026362603,0.9920843194247868,0.9999953966231608,0.9989739371862526,0.9999180315152048,0.9639452410425227,0.965309096515748,0.9980789083567811,0.9999822032783406,0.999998703035765,0.9999803347429446,0.9999963352512141,0.9468729225943131,0.03030175392804976,0.9994245207113709,0.9987978664016897,0.08465728260248548,0.9998160408434897,0.011784581528286184,0.9997762840254245,0.9999989407725567,0.9997006296342146,0.00016211417021220621,2.9604374806545206e-05,0.125630941327361,0.41223892763692055,5.218416454196433e-05,0.0005801026791539075,0.994158348173583,0.9691848809785798,0.9998617991675368
object,rgb,0.9999990571579372,0.9999916531892876,0.9996398117128984,0.9999999988834438,1.0,0.9053367583052762,0.999999894069903,1.0,0.01774831689106654,0.999989818396901,0.9999984580618931,0.9995225128633409,0.9996116068148163,0.9999994556131832,0.9999977809896359,0.8744978692705799,1.0,0.9999997721187135,0.9433190281169815,0.9177110697749142,0.01058919976527928,0.8114306780484558,0.02929609024172642,0.08165656444400272,0.0162722686308992,0.05581517456100758,0.007659283000099058,0.8205292236622378,0.9682915831433658,0.9467374061689534,0.9995237918270092,0.9999930808214782,0.9999984892935364,0.9999969353800712,0.8824210818199837,0.8238469165741213,0.9509160037182339,0.06391037352637255,0.8338462922097403,0.10852227874058702,0.9854127507010785,0.8756845080400549,0.9999959246057333,0.9999893768264831,1.0,0.9999999972784406,0.9048854132930559,0.9061374956761657,0.9999999937543431,1.0,0.8665888776895961,0.8613586895491673,0.9205319471611577
object,shape,0.9903401830114797,0.6050125246468148,0.17858604502025785,0.9999697610510552,0.9999049094753879,0.9999864277509081,0.9997795415549859,0.999989167308654,8.025694018484279e-05,0.7103996532129824,0.9973274626780423,0.9999956235029035,0.9990869995871026,0.9803217181190703,0.9745897857702968,0.9999905672123383,0.9999810312370716,0.9999984422481344,0.9986178192910986,0.7327187568420722,0.00010764593170469056,0.999432773084293,0.9439262670104392,0.3862557335852198,0.00159892296480036,0.9952368699652524,0.0001724159802003542,0.9969567443933949,0.9994473337250743,0.8771252890349589,0.914547075480779,0.16472698460443272,0.9803217181190703,0.09000422700186919,0.9984514228281489,0.9999290243177376,0.9975175532274482,0.9859117496672092,0.9999751232056415,8.858769575655938e-05,0.9999871042100584,0.729633235266182,0.4365750945779985,0.9997086598096494,0.9998863057504058,0.999997372551764,0.9999890194948792,0.9999995417757793,0.9999987681506985,0.9999924856603546,0.9782268705930306,0.6595214487669865,0.9738250229666006
object,object,0.9945042928933022,0.7613504760189539,0.2890218286636971,0.9999986671280738,0.9999999215962222,0.9998808505041104,0.9999071780763538,0.9999999825315132,6.287956195570035e-05,0.8417750513795229,0.9981063549584561,0.9999901674958991,0.9988979089796053,0.9872720572403889,0.98487630173569,0.9998459666574839,0.9999999699519897,0.9999998103069219,0.9997638166604589,0.8781581409205353,9.221302698544012e-05,0.9993840873697185,0.6615385917463042,0.16984330777498632,0.0005982341359782056,0.9529978365952807,0.0001455336040811506,0.9978010482244238,0.9996563071409783,0.9400860351574221,0.9342774259426091,0.38492908309403184,0.9864855884711962,0.27803374835897393,0.9991069194578714,0.999913728686491,0.9983489921771044,0.9360312493087293,0.9999930456117531,6.659545872567464e-05,0.9999866536962512,0.8700502920448981,0.6489322626333078,0.9989338080185391,0.9999999727211638,0.9999999034737739,0.9999166654424525,0.9999863425587873,0.9999998713674324,0.9999999967693236,0.9885571839601691,0.8370222857263632,0.9850662306460933
ripe,rgb,0.0003048236941065754,0.0012776731200413957,0.014819837058025968,6.443608655282367e-05,8.427041863685424e-21,0.9999999999242002,9.301055416999613e-05,2.811565140167944e-18,0.9991028533782511,0.0014360610748588398,0.0003963468158458678,0.01765527223073473,0.014238162923812483,0.00022776235918292597,0.0005614004518414359,0.9999999999137312,1.0738880180030852e-19,0.0004244563179152756,0.04873275948603999,0.09604096244684182,0.9999932383693767,0.1953756857999016,0.9999430858890933,0.9989234425552819,0.9999986786732391,0.9994857228656252,0.9997638221257614,0.29370446449165566,0.03121090500397276,0.05719433575303143,0.016220004435631936,0.0010599192268855606,0.0003633016906209669,0.0006220536568311249,0.12853618261024322,0.19544877833334645,0.03501535545948734,0.9995651449530859,0.14242812653960402,0.9999999801630552,0.010861358133881787,0.12550399714761043,0.0006748108180264678,0.0014655338140886983,1.6767353857528833e-20,5.475258772741238e-05,0.9999999999274043,0.9999999999283227,8.588103567009712e-05,3.477610800850609e-20,0.16188686946878272,0.21520083739636023,0.07768916799603885
ripe,shape,0.0003996295880433134,0.0012869848750961775,0.0015468190110828246,0.0002854170530019301,0.04096506583390565,0.00032023683777121894,0.00031024684039677905,1.0709992725171515e-05,0.9996174950750942,0.0009668615169666218,1.7308413944324863e-05,0.00010352392268918368,4.4626862712407896e-05,0.0001379225374075862,0.0002542827750629426,0.0010879315299130515,6.972727340408485e-05,8.084061239034376e-05,0.9479307731248973,0.01239762514679593,0.9996016913903487,0.00037634916764463293,0.9997622382439443,0.999904500546897,0.9999747611904195,0.9998609513995262,0.9993246825174544,0.015408470204329325,0.0010860914258397378,0.005670549547612144,0.001356234169792769,0.005650799645992122,0.00013792253740758665,0.000350244395685266,0.009629174500756739,3.183466303105993e-05,0.08932255026389908,0.9995546765399806,0.00947845967148585,0.9998961082430969,5.745842148041124e-05,0.02620057505598743,0.0007471809677713722,0.001342029317810814,0.006255990164874491,8.043331419001394e-05,0.0004136368491207593,3.302644166828972e-05,0.00010460241458968744,0.000656517260854599,0.0024634278574528863,0.495301896892005,0.27821343340722166
ripe,object,0.00021735062154373648,0.0007396903089016489,0.0018920129750139914,0.00018250169983442753,2.0838848950997365e-11,0.9990168596835607,0.00014699334696924657,4.370303946840283e-12,0.9997360423766325,0.0007978693971920115,2.83854406016009e-05,0.0014184294772424664,0.0002603450895862051,7.499101637369946e-05,0.00013644281992536048,0.9990493944958694,2.1090085362749367e-12,0.00010168444266820734,0.4077294847242487,0.014942424798575731,0.9998191708468107,0.012268907769125812,0.9998442510972939,0.9999402193472339,0.9999935582662253,0.9999221191984561,0.9996135077382665,0.044863595986007435,0.006889442237145734,0.011530329642407898,0.002292463333677624,0.0013141923534925868,9.401894042193323e-05,0.0001842568707518414,0.0362691779731087,0.0042749391421271245,0.025569726587434494,0.9997507290899134,0.05424368530865423,0.9999964247945651,0.0015988316210665042,0.01576732034681544,0.00038086245087581193,0.0017861949713572558,1.051540004686618e-11,4.46061949204834e-05,0.9990479192213997,0.9942726724415103,5.216878217897856e-05,3.1265944666643177e-12,0.00914114144286557,0.25461354771363304,0.05628372987317883
shape,rgb,0.0011725595132036394,0.0012361116506370545,0.0017410321967148657,0.9997609083247484,0.999981398382808,0.9999507647435951,0.995424844348783,0.9968525568072533,0.14335185190312366,0.0012564631770827215,0.0012148588816556095,0.0018162272734791136,0.0018278168564750425,0.0011312798591790623,0.0011543631435628628,0.9999278472081595,0.9998245364386781,0.998600133065347,0.4735810971302511,0.6743050777837566,0.9759695649563692,0.6400224624788925,0.10795501632404265,0.03318959282910943,0.536232986597792,0.0463309669341214,0.5613001810349174,0.831467930222978,0.519474308931903,0.6096137337022997,0.0018817151916498721,0.0012647048867009854,0.0012640825420935182,0.001229787344964574,0.6561290333137404,0.6759125508711856,0.30981265381850526,0.04279781118718563,0.516131258377379,0.999219372616944,0.16555519661484377,0.6148358189658075,0.0013095602347026408,0.0012638026263586998,0.9999704871917693,0.9994708610046757,0.999947811240659,0.9999482961726524,0.9994189243343048,0.9999468384808134,0.7105734122790113,0.8050587291704168,0.5779119756663207
shape,shape,2.9154358874243232e-05,3.359007823758469e-05,0.00020525287030321863,0.9999939523233706,0.9998725926687777,0.9999768705256586,0.999739939403459,0.9999570718537271,0.4586491118545736,0.0005563794948567917,1.0263318387557899e-05,0.0010733487952625036,3.2629358463956694e-05,1.5190549479707916e-05,1.6267169033324662e-06,0.9992166294296401,0.999822934146348,0.9998366160495519,0.10170827856364958,5.971151269787094e-05,1.3739234897054024e-05,0.655072148319811,4.0668519665332144e-06,0.9876021977901404,0.9428824263703386,0.27726024877577576,0.0007393725899159004,0.004871301783849269,0.017957853777969716,0.00014158167760394162,7.053410132520628e-05,5.1530330070690286e-06,1.5190549479707998e-05,1.2517638589485608e-05,0.018276204830179492,0.9999218157712725,0.0023268321662374422,0.9999540856309401,0.9987604236166859,0.9994103230879428,0.9999897057212295,6.097752199368122e-06,1.3004005811330734e-05,0.8739723555965792,0.999965470005662,0.9999502506885861,0.9999917832831015,0.9989554289923449,0.9998763007209029,0.9998256834232034,0.00015915758719629058,0.0026151075162498022,7.007274177713166e-06
shape,object,1.7294913099722305e-05,3.518408451492614e-05,0.00017128287297711508,0.9999858780082252,0.9999098963513385,0.9999351899569061,0.9997418085711751,0.9999718886339511,0.05499548602411855,0.000535912267856651,9.042368287804701e-06,0.0009357415282955995,3.5355490676778115e-05,1.1742586290154175e-05,2.0619932215243843e-06,0.9987756515364079,0.9999370098762618,0.9998076018139085,0.057147234262453404,7.570415911821149e-05,1.0429376826205362e-05,0.38214118671435743,1.9211577408390183e-06,0.864089572273745,0.5276299003270537,0.05226516636481115,0.0004240617169522947,0.0031700399066596635,0.007998349288722988,0.0001234041900554287,6.927161847152926e-05,6.830161951364219e-06,1.1726042933724483e-05,1.211696062014062e-05,0.010558187464686649,0.9993738520930223,0.0016846461176366614,0.998164993544732,0.9893125031036718,0.9919157394238286,0.9998652338367726,1.2864061505773774e-05,1.2247603298655173e-05,0.6741819907468352,0.9999867562028372,0.9999346542131287,0.9999740545736158,0.9986950561364162,0.9998570740824395,0.9999297358304868,0.00016882558431976092,0.0018219841485407106,1.0841397729243996e-05
shaped,rgb,0.0011685953253475672,0.0012343484002494331,0.0017457507801552296,0.9997697590073471,0.9999807815855113,0.9999539278860737,0.9955659950648501,0.996758086852681,0.14679286689029894,0.001254931317351985,0.0012113420877609882,0.0018217994596550302,0.0018330839120261537,0.0011268551552729863,0.0011512422862559723,0.9999324128876855,0.9998190556715536,0.9986497232451819,0.47978601384742287,0.6804052001083167,0.9770394380703977,0.646522094303268,0.11064582562347951,0.03390332267076125,0.5452604902356465,0.04738480286058868,0.5698763033972953,0.8358488854291798,0.5256863645784652,0.6159185522966191,0.0018876186653256125,0.0012627588289376916,0.0012605142728818297,0.0012269675076992373,0.6624236238470023,0.6821804687610491,0.31465503232331254,0.043764114917072,0.5227562724571594,0.9992634347998044,0.16818264673862113,0.6213291622850533,0.001307054812263783,0.0012623242244717105,0.9999695458752312,0.9994894371770155,0.9999511565692817,0.999951611648181,0.9994395265653744,0.9999451853669324,0.716495833329916,0.8098338729097868,0.5843741207449838
shaped,shape,2.263161822230087e-05,3.563282868695128e-05,0.00019869948457101067,0.9999968011471128,0.9998857579720025,0.9999926384976617,0.9997586929152475,0.9999687727107117,0.25058892943005123,0.0009056283628417746,1.1508919615336305e-05,0.001124080897877016,3.71652778792088e-05,1.5295740979624977e-05,1.4589611780688616e-06,0.9998605985415315,0.9998172241470119,0.9999059428004898,0.2674122028054214,5.7060584604668534e-05,1.7717029767173837e-05,0.7575189904662382,5.8940604811725755e-06,0.9941697235178628,0.9349762457734636,0.46324170082537314,0.0008461078514611701,0.006137197966339954,0.031795960884456326,0.00011431332977015064,8.408314776111094e-05,6.3121506231297515e-06,1.5295740979624892e-05,1.0147702581114944e-05,0.037552993091185254,0.9999219388505646,0.0026728508178335583,0.9999477632322076,0.9996861360042768,0.9993490416518087,0.9999927366410651,5.566703576779872e-06,1.2370625308989335e-05,0.842024593472994,0.9999803885527904,0.999970682670657,0.9999975845418039,0.9998016589912911,0.9999169910803182,0.9998788526917651,0.00017652005365660222,0.003272976701808233,6.337736505476075e-06
shaped,object,1.235342258193578e-05,3.249400840048387e-05,0.00015603562150772165,0.9999951767861869,0.9998997212658748,0.9999899987458595,0.9997704491134486,0.9999623981076057,0.04901395030758336,0.0006276817565962021,7.900716765498477e-06,0.001071626460005686,3.137343153693125e-05,8.614257228182745e-06,1.549712256103196e-06,0.9998770093664711,0.9998773787089206,0.9998996219991261,0.15826768005895755,8.108767183665791e-05,1.999889225891995e-05,0.5358379936431219,3.3978043419862096e-06,0.91987315328284,0.616789199217872,0.130997034077245,0.0006264815118920947,0.004527732126598692,0.01550708816827599,0.00011891307236228925,6.973271243448805e-05,6.7657186556675084e-06,8.750770462638693e-06,1.0043718193043585e-05,0.021325373525786992,0.9996395834759139,0.002126948459131731,0.9989017015107071,0.9979516113485678,0.9961594128991225,0.9999213505255098,1.4578336233703969e-05,1.1228026624500322e-05,0.5953799901401066,0.999982951101362,0.9999677596102734,0.9999962276758058,0.9998405695404816,0.9999217161027409,0.9999062703625349,0.0002288359961090286,0.0024688664244473164,1.1775776647376247e-05
side,rgb,0.9999999990076767,0.9999999996395434,0.9999999998867226,3.683170656074784e-06,7.077386483322976e-08,0.9999999999974365,0.0004977731114795562,1.9242408889489717e-05,0.9999999999648672,0.9999999996551614,0.9999999990820838,0.9999999998909659,0.9999999998594944,0.9999999989112551,0.999999999431427,0.9999999999984395,4.816966522860259e-07,0.0002503278696633123,0.9996443462012686,0.9990846404452742,0.9999999948635958,0.9997129375094791,0.9999999999998417,0.9999999999994487,0.9999999999999079,0.9999999999995359,0.9999999993284467,0.9987976459630569,0.9991795494182695,0.9990802225383987,0.9999999998645821,0.9999999995366884,0.9999999988580397,0.9999999993386766,0.9994441328016171,0.9996053549539564,0.9998830784556579,0.9999999999997273,0.9998484154610235,0.9999999996619664,0.999936668610586,0.9995998748247483,0.9999999992208892,0.9999999996540299,6.512448952856802e-08,1.0828478978836273e-05,0.9999999999978981,0.9999999999979123,1.7704827560058802e-05,9.258781950510236e-08,0.9993073002281264,0.9986757602905233,0.9994929480964924
side,shape,0.9999984239428987,0.999998942310679,0.9999912001689303,5.909026209464256e-05,0.9703348294533285,0.0005801855305238802,0.00013986943786377067,0.00021439332629242136,0.9999531735357329,0.9999945604648693,0.9999973671461994,0.9989934846078701,0.999954994960471,0.9999781926145355,0.9999992092204231,0.0028171715868899982,0.0020199323501676556,6.859784374484253e-05,0.9999709723452544,0.9999436658888494,0.9999677944069689,0.9988882848622236,0.9999992224134615,0.9996688044267147,0.9999956475786068,0.9999538116804516,0.9999930129834622,0.9999850316629956,0.9999990789126945,0.9999593759106448,0.9999953617677843,0.999999882615302,0.9999781926145355,0.9999999203535851,0.9999867357388027,0.9995002752793585,0.9999922708741967,0.9997873459441838,0.999660652753049,0.9998739823575081,0.6033252599817847,0.9999992526664342,0.9999999355635439,0.9993612418839196,8.370250795906216e-05,3.7505608443808236e-05,0.0008739741097885182,0.00034335340738519233,6.0581985303631336e-05,0.0007376974044245165,0.9999943004716038,0.9999426806098626,0.9999989722299658
side,object,0.9999999722456961,0.9999996351690758,0.9999988917996621,3.122442921266658e-05,0.03400157259925076,0.9098766231399628,8.226715001217845e-05,0.00045949768163044096,0.9999802104193259,0.9999984310220668,0.9999999549609595,0.9996487852074966,0.9999997560314968,0.9999998917633013,0.9999999616831748,0.8917749215446399,0.00021989927427457648,4.861100024124565e-05,0.9998806582020444,0.9998958322261561,0.9999913267235151,0.9984807221136265,0.9999999921377837,0.9999749362162056,0.9999998665912238,0.9999938113934144,0.9999993636533461,0.999901415725123,0.9999829686120103,0.9999435435574713,0.9999994847339261,0.9999999065763076,0.9999998858868527,0.9999999424477088,0.9998993307184503,0.9996450076383414,0.9999799895471931,0.9999817643713647,0.999780107769492,0.9999561125370285,0.9906368380592322,0.9999842431183835,0.9999999617695937,0.9997155058343303,3.086194406188479e-05,2.124275346552321e-05,0.9451743321519643,0.7611402717217945,1.8803839553709718e-05,7.899223755090584e-05,0.9999684858898676,0.9997711176438953,0.9999919433484926
square,rgb,0.0002511092991507629,0.00021012320603097144,0.00020225109953956753,0.999743894241622,0.9999999975800162,0.9978176672115204,0.9923144789130017,0.9999959633201748,0.005370481102706687,0.00020955149594251127,0.00024869333854737327,0.00020541079490401368,0.0002130180372902052,0.00025480825171716163,0.000224272676299389,0.9967096824201368,0.9999999347745685,0.9974128408868309,0.09932537335587371,0.19777357084651948,0.5438165178549221,0.1567108959886662,0.003057818677104445,0.0010944835259233667,0.023118905990554627,0.001454316804258449,0.038702899669597154,0.3454256780489178,0.1258940020180987,0.1640542857776743,0.00021500199009248978,0.00022095178388040467,0.0002617437251001604,0.0002340299195076427,0.17712542304976767,0.18113958987382411,0.05175368969476908,0.0013208698409878244,0.10096806684476034,0.9694452183382944,0.02630533023485542,0.15098344453192875,0.0002450123867676214,0.00021003926787448437,0.9999999948203488,0.9993846892287607,0.9976685790848859,0.9976906753480737,0.9992628829649317,0.9999999873539885,0.21447587774190438,0.3150052947820622,0.13957708578752312
square,shape,2.76463124840004e-06,3.5918580536080705e-05,0.00014308195321201215,0.9999966354757293,0.9998467643147693,0.9999926301079232,0.9997183306043407,0.999974474160991,0.1589613836073492,0.0005269658019132015,8.030865408366162e-06,0.0012101102794403954,1.5570186175454842e-05,5.21280941471204e-06,7.722344429947613e-07,0.9998480377240289,0.9998149878080083,0.9998970502619702,0.02817309955461801,9.174186934748018e-06,8.516177451296519e-05,0.6233008706840429,3.6156436679035337e-06,0.9501607168683974,0.0002455497915485878,0.6495021709342201,3.615576446747296e-05,0.002287294929172405,0.03475224560164586,8.231507376705343e-06,7.381549883759934e-05,3.5106432982551374e-06,5.212809414712078e-06,1.0042245963693257e-05,0.01573661025290277,0.9999237149440137,0.00012751330655798505,0.9984277379272222,0.9989256190439555,0.31757993474389634,0.999988840772396,5.497312798456698e-07,2.4219156948536995e-06,0.8745299532094217,0.9999825971196701,0.999963384949065,0.9999977665677593,0.9998310093647352,0.9999002733910994,0.9998359302565722,6.0763861248330744e-05,0.0006530824927586039,4.3790202879222575e-07
square,object,1.8324594370606784e-06,3.1542851921304386e-05,0.00011421327600073678,0.9999942139295439,0.9998840781418574,0.9999879151979595,0.999749918807158,0.9999738874951015,0.017587071980628824,0.00045767524534655237,4.962125454589084e-06,0.0010479032444200105,1.4682202727160201e-05,3.1259655718594673e-06,8.460477817248641e-07,0.9998597682836915,0.9999050058149728,0.9998933557744518,0.027029004764370847,1.63297482655175e-05,7.221930783473818e-05,0.3546443535325984,2.6654420464083476e-06,0.613473798612267,0.0001947297325634642,0.18679944985230693,4.1726861423281305e-05,0.0016553602452944768,0.013455950203361176,1.1985247455491952e-05,6.0167679732801914e-05,4.630385786116511e-06,3.165068567059842e-06,8.919962392455308e-06,0.009255580165609187,0.9994659023283465,0.00020516445576622386,0.9714045402119178,0.9932254820578956,0.21201833586231156,0.9998427169364196,2.4194059826782303e-06,3.3937168662190078e-06,0.607761391979395,0.9999889287402057,0.9999614047631217,0.9999956066451201,0.9998567515067919,0.9999074967368717,0.9999078785955613,7.93718358657892e-05,0.0005663517401906115,1.574991305677728e-06
white,rgb,0.9999495594442349,0.9999223947520836,0.9997620190724477,2.6974657876407196e-05,0.9999998428522763,7.29894511856814e-05,0.00046833195837281313,0.9999995315724011,0.6589868730014455,0.9999175561135615,0.9999413677525179,0.9997341751769204,0.999733900169027,0.9999571471206882,0.9999442215148697,0.00011038456129512402,0.9999996341997387,9.664840255363494e-05,0.08372039893733163,0.027844111450384647,0.0020288102042110728,0.031660330024619716,0.8963425653457406,0.9714443840099157,0.4328373148811047,0.9564005892913252,0.09438911869322737,0.008578776628400075,0.06999822037291609,0.04164893981511478,0.9997127001914871,0.9999205990768691,0.9999366175426713,0.9999332697102726,0.03001902371332797,0.025905499260307777,0.19604469571107563,0.9649002375207305,0.06168214984987987,0.00017012864387991891,0.4721877283210207,0.037617390714147075,0.9999207936943056,0.9999160757326332,0.9999997052772416,6.054136077879984e-05,8.046805526301002e-05,8.008845001562722e-05,5.9085159208300644e-05,0.9999995718706668,0.02145991065516299,0.010972213951435784,0.04760404216190249
white,shape,0.9999721657559464,0.9999905210281123,0.9999050156042248,3.6384667859286205e-06,0.006633526066480536,2.5094287328920914e-06,0.00037323250800054314,0.00021316536245259555,0.9990255727215152,0.9999699131090537,0.9999771664422111,0.9992058487963047,0.9999251009662319,0.9999533564278351,0.9999991101020304,9.70962258561553e-05,0.002849085892089938,0.0001350787590515707,0.7264522451052946,0.999785148292931,0.9999953355765759,0.2132556697593347,0.9999954224173067,0.0006824902169814669,0.07185794806416346,0.9075282773983371,0.9963882316257122,0.9807359159738344,0.9913610287714103,0.9997045794397342,0.9999446904044538,0.9999996548166451,0.9999533564278351,0.9999961322379272,0.9273219057066119,0.0010575534136352757,0.9995943208756944,0.0015996425825939066,0.0001627309556399145,0.0016039533171419297,2.610582257957708e-05,0.9999973978778256,0.9999993340567382,0.9993649572782659,6.434481339262376e-05,4.957556234430862e-05,2.089502869575512e-06,9.445812522403457e-05,0.00013821214938766654,0.0003438950518339044,0.999547964167195,0.9676252962159164,0.9999979312372899
