Token,Type,0-arch/arch_4,1-arch/arch_4,2-arch/arch_4,3-arch/arch_4,4-arch/arch_4,0-banana/banana_3,1-banana/banana_3,0-cabbage/cabbage_3,1-cabbage/cabbage_3,2-cabbage/cabbage_3,3-cabbage/cabbage_3,4-cabbage/cabbage_3,5-cabbage/cabbage_3,0-carrot/carrot_3,1-carrot/carrot_3,2-carrot/carrot_3,0-corn/corn_1,1-corn/corn_1,2-corn/corn_1,3-corn/corn_1,0-cube/cube_1,1-cube/cube_1,2-cube/cube_1,3-cube/cube_1,0-cuboid/cuboid_3,1-cuboid/cuboid_3,2-cuboid/cuboid_3,3-cuboid/cuboid_3,4-cuboid/cuboid_3,5-cuboid/cuboid_3,0-cucumber/cucumber_3,1-cucumber/cucumber_3,2-cucumber/cucumber_3,3-cucumber/cucumber_3,4-cucumber/cucumber_3,5-cucumber/cucumber_3,0-cylinder/cylinder_2,1-cylinder/cylinder_2,2-cylinder/cylinder_2,3-cylinder/cylinder_2,4-cylinder/cylinder_2,0-eggplant/eggplant_4,1-eggplant/eggplant_4,2-eggplant/eggplant_4,3-eggplant/eggplant_4,0-lemon/lemon_2,1-lemon/lemon_2,2-lemon/lemon_2,3-lemon/lemon_2,0-lime/lime_1,1-lime/lime_1,2-lime/lime_1,3-lime/lime_1,4-lime/lime_1,5-lime/lime_1,0-orange/orange_1,1-orange/orange_1,2-orange/orange_1,0-plum/plum_3,1-plum/plum_3,2-plum/plum_3,3-plum/plum_3,4-plum/plum_3,0-potato/potato_1,1-potato/potato_1,2-potato/potato_1,3-potato/potato_1,0-semicylinder/semicylinder_3,1-semicylinder/semicylinder_3,2-semicylinder/semicylinder_3,3-semicylinder/semicylinder_3,4-semicylinder/semicylinder_3,0-tomato/tomato_4,1-tomato/tomato_4,2-tomato/tomato_4,3-tomato/tomato_4,0-triangle/triangle_1,1-triangle/triangle_1,2-triangle/triangle_1,3-triangle/triangle_1,4-triangle/triangle_1 
laying,rgb,3.5878609905591624e-33,1.8245804762416777e-33,1.8102858474538255e-34,1.205409495617745e-35,2.7936057588966617e-34,0.9994160288536688,0.9964980002238072,0.8782271331004844,0.45161771132815104,0.9413911732617911,0.9252652956826062,0.9052268550037164,0.9062436842057766,0.9810529530679081,0.9560543995897555,0.968049087131132,0.999653077264173,0.9996716419740501,0.9996326641002761,0.9996602789083529,0.012147923849873012,0.012048895883198218,0.011855386676207452,0.016540980683069747,1.99200428231443e-27,1.1925998074619854e-31,1.016938499839418e-32,1.7596116221331615e-32,6.027203021324977e-33,8.420531849311718e-35,0.9999001928444626,0.999872910866584,0.9998969831310283,0.999906292446887,0.9999134506297609,0.9999290108560706,4.0359063347199137e-26,3.5430583901123204e-26,5.3474998228169045e-27,1.3284926100905053e-26,2.6927429689782585e-27,0.9990652584054505,0.9997889222200781,0.9998049330132784,0.9999020789333524,1.6542561144761844e-05,8.087700573886879e-06,7.893839683696027e-06,3.6706601845063553e-06,0.9883591861113259,0.897818336881414,0.8517777642761796,0.5980572151865926,0.4369580956402608,0.8688335308994984,5.88509589829657e-05,0.00022881968437918376,1.3590337485029858e-06,0.21985891606396352,0.15048244094948096,0.0110791209299075,0.015959269293830774,0.0025702482762097216,0.01703855792746847,0.007337366899979056,0.001721885250919229,0.0017306725398975975,0.017211737978601892,0.2797274519113483,0.011088023204780754,0.32278727339700275,0.010330581146330306,0.0394283839596786,0.03673708521149775,1.8497450611079428e-05,0.00013745880690194765,3.78146641725519e-21,2.614724642475567e-26,6.656640598091745e-30,4.980214876997693e-30,4.3201963544526984e-30
laying,shape,0.01960144282634349,0.0018185474658061241,1.0845869993677596e-05,0.9996419419612921,0.7129692602627701,0.9997032302311871,0.9999693281864865,0.9716213431667055,0.9902251721405138,0.7257585734921591,0.9973066915433497,0.9973066915433497,0.9505883951120115,0.0823268917805211,0.0028550698285447693,0.9140506898610957,0.9798406936216912,0.00958068729402378,0.6863001698816802,6.801165932295914e-05,5.777178892486337e-08,2.175837583167225e-07,1.1211310594855985e-06,5.436787208876087e-07,3.13431424005093e-08,1.5860782559100917e-08,0.0008277820900062458,3.0869222701741704e-05,0.0009713587420333564,0.002242827160473901,0.9999966969865901,0.9992315035416459,0.9999751329219797,0.9787390201312175,0.999733271329573,6.919463043362941e-08,3.255217100355449e-07,1.334011173865577e-07,0.06460992326662209,0.0048248318837751155,2.9066319475275667e-05,0.9999766790772316,0.9997737382855801,0.99988820827828,0.9998481844899231,1.4558578673939916e-07,1.4765439346251755e-07,1.0828855980098871e-07,8.184364292284888e-07,1.2874659812647598e-08,1.3013413853120963e-08,3.186695518706422e-07,2.5143292616820314e-08,2.4005060791319787e-08,1.8376584467992588e-08,0.0003419582839737477,2.8075268373868828e-06,3.364560735095887e-07,1.1662604480945463e-06,3.166331209284401e-07,3.314142058530053e-08,9.339628530733278e-08,1.0951880151927303e-07,1.647453683463694e-05,0.00339103905604358,2.8434542901588376e-05,5.022255782243289e-05,0.0013885907415824143,0.0022468829351009064,4.272943730023186e-06,0.0016868107788243119,0.0022075878299676814,6.541466911585857e-05,2.097095522181839e-05,6.930334388772168e-05,1.983463666620925e-05,0.0012732529046618256,0.10944824674682747,5.490341888451975e-06,0.2192835576411845,4.57394294869883e-08
laying,object,0.06400093516489234,0.006718998224652888,0.00013476397128546353,0.9999318936312824,0.9201852442952221,0.9998817885659058,0.9999988817176604,0.993291267411973,0.9985153228727237,0.8747107449834302,0.9984694754456116,0.9986021019782281,0.9979957587262599,0.99259745587746,0.46649263041571104,0.9999298132827058,0.9997466166238221,0.9205691843789611,0.9786530055059222,0.000723511265964364,5.116266468059894e-09,8.352059984654763e-09,7.131272361247663e-08,2.846039762373527e-08,2.431515684862943e-06,5.257719697007159e-07,0.02087375822935973,0.00010997590641822908,0.05495727370197499,0.04113473013718727,0.9999888652437057,0.9994771698104101,0.9999202653066659,0.9961451154982514,0.9993009674446134,3.2528742340637935e-07,5.968481518752953e-05,2.4661893304259912e-05,0.8610789900391191,0.9584986791863275,0.0029362549616365544,0.9999882537805177,0.9999042137695772,0.9999382997007352,0.9999199679011818,2.6673633078892444e-08,3.1600808873033515e-08,7.900995306006199e-09,1.4698509457112843e-08,3.245511128320248e-10,1.7324040131279267e-10,3.358487436110292e-09,5.045635605301443e-10,1.0174186007877187e-10,1.1866876248121678e-09,8.844151395876064e-06,7.333994624843747e-06,1.0702089887112948e-07,1.7281161221570168e-05,1.0031952075469807e-05,1.330468252781526e-05,4.272220612339492e-05,3.081091388437779e-05,0.0038269244168913992,0.0041334912627937126,0.00035350718480263915,0.0011669646508632012,2.3988348069092e-05,0.0001908053095226657,1.005656397899557e-05,2.4577461953975864e-05,9.285341762677701e-06,0.002748941164832793,0.0002739435369322541,1.0497423629006177e-05,5.0452891995459305e-05,0.32189549954898805,0.9696827472321974,0.001359583030289001,0.8284995772661872,1.2088692795402504e-05
lemon,rgb,0.0007924283233576553,0.0015936791907867592,0.0013023013580538954,0.0014177318381672593,0.0024852101374996686,0.6114137279377455,0.7638098465713492,0.004047513902009839,0.0022363061383228722,0.005462196201258248,0.0051099789149007604,0.004797730638153692,0.00482138177128126,0.06597640917309906,0.0702367703589322,0.0833030066961224,0.06788352499881996,0.07027607094828082,0.06732632932358021,0.07061175069982624,0.9390189791504115,0.9389137820272071,0.9389719223773424,0.9374024991128548,0.00318717613924431,0.0025428382011909055,0.0019544033059307356,0.0024170279626600935,0.00211431460335734,0.0014872190968564887,0.23382509246826022,0.3076594360419489,0.25937055789929053,0.2717344022434914,0.26823130814822954,0.2683777062283646,0.004299196939038364,0.004893856875985663,0.003442446035353667,0.004242585730872949,0.004144132783383324,0.029841413691133214,0.06851777336236771,0.07307407099769156,0.11716537150700766,0.9336225227915773,0.9327636725826003,0.9325965217678688,0.930888462955968,0.7271832318450105,0.821796399205951,0.8703864076839443,0.886619687507992,0.9000434903874478,0.8783109592144439,0.8417554241407194,0.7621599847756677,0.858291059303224,0.008991084623916177,0.011375691720818653,0.007946021800930552,0.012709048826809037,0.015427100257277256,0.10311055521495444,0.09709531139782099,0.06852454497088914,0.06892946629476719,0.9373729525243065,0.920054024463748,0.9387745033813558,0.9181985196695379,0.9386460560968709,0.43708632678642134,0.5038829521275936,0.7374404839175503,0.5309648621192552,0.006900693462546863,0.0032631627348617747,0.002489414054466644,0.0024869213338934576,0.0024855952503404772
lemon,shape,0.0002363511846351765,1.2833779872779901e-05,0.0001556591536489336,2.0486805626607566e-08,9.935857849580541e-05,1.55716332502451e-12,0.0005757917387630368,3.366224261160363e-10,4.01004425142264e-10,3.687882784277933e-08,4.4833722574180293e-10,4.4833722574180763e-10,1.582059201922862e-11,2.2814148970478703e-09,0.0032810196229201265,8.617154105422849e-07,1.0304192575851115e-07,7.066908558308355e-05,0.00025299930273887185,7.396796264526198e-05,0.000629056880322417,0.0003220498019659584,1.8759492892448005e-05,0.000567760310340707,0.007999695527899588,0.015955311496573147,9.978465977142755e-07,0.0006530146966395264,1.212124625348824e-06,1.1766992903411766e-05,3.760973165724369e-06,2.099097032739619e-05,2.423822368827295e-06,0.0001392601464912358,3.6540315500330066e-08,0.06419403491195438,0.0005441988687929773,0.002166789535204572,0.009372754501615514,0.012634123328301695,0.002578656143239228,8.668748564114067e-09,1.9203448513596995e-08,2.3957661657843675e-08,2.768597216834881e-09,0.9999875397907578,0.9999856193144424,0.9999954485886264,0.9999948506716603,0.9997625839267534,0.9999926061376321,0.9063963025090979,0.9990646541326273,0.9998451415981305,0.9997880932255342,0.9992313718459941,0.9997660795982629,0.999957761326462,0.8329413662187256,0.9716688827948337,0.7818929316877505,0.990110585449567,0.9897916549321133,0.9999988792385108,0.9999734473348844,0.9999476007136874,0.9996116908041834,0.3284120429180184,0.06763623083448005,0.0005906873899881321,3.1487383246926916e-05,0.0003302037718859469,0.9997750901705693,0.9994433591537744,0.9999513977814908,0.9974117625053471,2.8560879583259707e-05,7.132465890253384e-05,0.02141479789245431,0.03558015908367215,0.0265815002451283
lemon,object,6.098882330446569e-10,2.1927648745032088e-08,6.041184036884084e-08,1.5998569747374042e-10,2.0949840224314592e-09,0.0007645667384286311,0.000173190831860145,3.029347264594832e-10,4.907012838191107e-11,3.1756655680541118e-09,1.211927961350541e-10,1.0594462759557721e-10,4.312753332754978e-11,1.4195334618176031e-09,4.469461159134858e-07,6.018344106549105e-09,9.052628739355204e-06,0.0017115297571976323,0.002000396436907042,0.0004640386260803691,0.9264011734884152,0.8329838567132117,0.314883430673622,0.8242911992066269,4.641340965092877e-05,0.00010107125546460228,2.173905741413143e-07,7.58183884755527e-05,1.5423696343198551e-06,2.418182963285769e-06,7.471768460155581e-05,0.00011548703586324822,0.00011410021321472902,0.0011810719740278743,0.0023730483054910175,0.36705252968040275,8.995651577834513e-06,2.9738848894336192e-05,0.0007904730976060764,0.0013902092756163606,0.0027526291942446667,1.1078993687048388e-07,1.1667480694195307e-06,3.399908751022073e-06,1.0303035602772723e-05,0.9999965718005042,0.9999972689759202,0.999997120809637,0.9999963820618007,0.9997383951913015,0.9999950797768814,0.9963768101296712,0.9999523010231454,0.9999956636999543,0.999986359626129,0.9997773289910011,0.9995101157375696,0.9999709686402803,0.0007297314365253684,0.007476507474294082,0.0012963985621278844,0.012278662010497376,0.007859984798512297,0.9668110748555077,0.829215330425267,0.7703861862643733,0.25546656278231844,0.9989020682725057,0.992798656234185,0.9973802208412811,0.8912805456077794,0.9602625566326494,0.9434222883396418,0.9914654971066681,0.9983642134257154,0.9807005462518266,1.413130657730969e-07,0.00011890748995717225,0.004386474247622761,0.002925987923524562,0.005183391541331074
like,rgb,0.9999999795125449,0.9999999965437223,0.999999998858957,0.9999999998417988,0.9999999996097257,0.0011333542693810366,0.013228859722118883,0.00022787141203722808,0.0001795571335124033,0.00016146194380235967,0.00014456084405217983,0.00012903465648516607,0.00012808053187265956,5.6375036752754785e-06,5.342855039107044e-06,5.947931103341582e-06,4.106760532400397e-05,4.1570018856082836e-05,3.8659556562305544e-05,3.943699645545273e-05,0.9994606801950082,0.9994171477220755,0.9994238254922969,0.9991201116330682,0.9999938093318067,0.9999999796000727,0.9999999929761234,0.9999999935069026,0.9999999957572685,0.9999999994762108,0.11616492464628643,0.2681386269705611,0.14766662013010565,0.12897915410636088,0.10560828107898004,0.06423434855166761,0.9999776384497928,0.9999838640404995,0.9999901613448876,0.9999883985273746,0.9999954770134959,9.300708085695514e-05,9.488152484515796e-05,9.22707154373193e-05,0.00012765394929277458,0.999316975536006,0.9994433554354482,0.9994379550263209,0.9995167835388138,0.9974212035205955,0.9996553786034371,0.9992152588925979,0.9997828164560272,0.9998112108814935,0.9984812503481294,0.7617392351473623,0.18657044456589109,0.9728362055194065,4.919933144010294e-06,4.2538951953493804e-06,4.923515608636764e-06,4.643697650045464e-06,6.325343314572966e-06,2.105325030626565e-05,2.4407906632569145e-05,2.326492256989391e-05,2.3402963049882893e-05,0.9991503517046754,0.9841449359094903,0.9993047127887332,0.9791057462850921,0.9992119205352872,0.0004831872984405105,0.0009510357085099223,0.30853812107203377,0.010626710477919616,0.9917967294087223,0.9999714136168337,0.9999997187712935,0.9999997655746581,0.9999997855866536
like,shape,0.9998118865922329,0.9999927641646722,0.9999922248489379,0.9999309103779557,0.9999892775970605,0.2867428659638413,0.02453010633135829,0.9862161883301135,0.9952544140582222,0.9981465443375442,0.9848114693698498,0.9848114693698498,0.999984279901381,0.8159165960604281,0.9998924145349221,0.008969098060213149,0.9999835796987846,0.9995720851160547,0.9999738749170042,0.9809727919538734,0.9999950222551192,0.9999964129032288,0.9999996535902532,0.9999965424383676,0.9999852441010505,0.9999703447605425,0.9996025376304153,0.9998491223080952,0.9997548994753568,0.9999310920010004,0.25957543759276885,0.9941408932249551,0.9416897548044108,0.9942179375139615,0.9979817068765165,0.9985466606229039,0.9827179718153086,0.9944995757925076,0.9853077522320572,0.9994856200506738,0.9993010004249904,0.9996923432920014,0.999999338006298,0.9999993466841992,0.9999986602410851,0.9818962502417803,0.9088528611354386,0.8307544275906633,0.6189746209545404,0.9999928764187828,0.9998734483286824,0.9999994761407038,0.9999982600457665,0.998674094330672,0.9999416200699013,0.4215032607071694,0.9726073512170299,0.9940086551154661,0.9999517998354891,0.9999836127042712,0.9999851948294228,0.9999906012229293,0.9999978933445188,0.0876892457764685,0.009461981042246421,0.0002551705088582662,0.05498266165040482,0.0515500681372204,0.9983656119416963,0.9999688691561697,0.9998180001054325,0.9963897417070712,0.9448972997352599,0.9204786114068231,0.6927505679801383,0.43004288372466637,0.9999977653073707,0.9999813412456061,0.9999267819008016,0.99988927213059,0.9997989621950085
like,object,0.9998528898066531,0.9999895561718256,0.9999966347171743,0.9999577078801521,0.9999858323807298,0.01807659752602696,0.00940456615027878,0.7284373485883365,0.8696533400235875,0.9378727011825592,0.6554115680217324,0.6489533506116683,0.9990240638468036,0.056482580862840824,0.9867425425298979,0.0002876966794095787,0.9979469253417974,0.974420114967762,0.9977038595601662,0.8858138897427144,0.9999927528193862,0.9999940159920143,0.9999989663061082,0.9999933499827318,0.9999848231216248,0.9999898328146394,0.9993023411733024,0.9999022853907586,0.999519403478477,0.9999290538370035,0.1713326446492955,0.9440879465280868,0.7648547639670681,0.9622609345479667,0.9869567032470717,0.9979087626167493,0.9854517063607459,0.9940055520975566,0.9766617409518865,0.9977757479673331,0.9980668727928871,0.9724690359239553,0.9996099192305169,0.9997665587402476,0.999635845407252,0.9856077821520829,0.933148160321479,0.9190373282878275,0.8475465135011055,0.999996519376845,0.9999607670088644,0.9999993123481484,0.9999988191214908,0.9996665487146443,0.9999681068451612,0.29414533409159616,0.8604581767820803,0.9828241620822589,0.9983085199131465,0.9993906741219497,0.9994339942006576,0.9993046586307404,0.9998977982877617,0.008706456891622482,0.0011451145983119347,7.962375241460765e-05,0.005980840761711718,0.12180472720061086,0.9943936229425551,0.9999062043401901,0.9995883649072835,0.9972230170606735,0.5610337373268081,0.46303254132835037,0.5269871472433756,0.1445439305533167,0.9999543149136102,0.9999357623846481,0.9998880875043871,0.9998626008504704,0.9997668091527419
lime,rgb,4.631998487145312e-50,1.4121736179766817e-48,4.54185792886132e-49,7.165447395590947e-49,1.657466873377546e-47,3.0438143443165704e-11,7.529636584081407e-10,4.2753341358800485e-15,3.7467662927309445e-17,5.181935574840892e-15,2.220723357050446e-15,9.390390588532242e-16,9.339399861703932e-16,2.502948023658875e-20,2.7923007994056345e-21,6.364573352744322e-21,1.28460212468084e-13,1.4320440810831133e-13,9.376897801150122e-14,1.1065627000377561e-13,0.0022079063226261393,0.0016796289995239368,0.0016807026629269233,0.0009021738540852521,1.7933156663698152e-46,2.0369058366313313e-47,4.4517506458512815e-48,1.4316620519397875e-47,6.682202928252868e-48,9.19440041648938e-49,0.10491501724711745,0.547606062726149,0.183491167174094,0.13049210058991215,0.07956980570367961,0.021566166788220775,1.2631971242629327e-45,2.3248568546839707e-45,3.054311476690338e-46,9.77485928207169e-46,6.792983832550247e-46,7.497048050521851e-13,6.160727605511113e-12,6.051595749128287e-12,3.8705494815403627e-11,5.113981837703473e-10,2.116395899292221e-10,1.949832671197648e-10,6.1593298933278e-11,0.9999785854136602,0.9999912528908013,0.9994065534056252,0.9997956111236914,0.999337473272202,0.995683889999651,4.860357465765483e-17,3.1788809545797437e-19,2.986863909221896e-17,2.9822352613111315e-24,4.677212606443421e-25,2.851663714900374e-27,2.690028012936923e-27,9.686925610628521e-29,2.0417192194528467e-26,5.577491604150853e-27,3.282369480513065e-28,3.3549139204458963e-28,0.001108959670685293,8.667067109090864e-05,0.0007787633867391026,5.548785025854107e-05,0.0004397010925385538,2.965225962829359e-22,1.6313249401707332e-21,1.3464108512597845e-20,1.740250656123577e-23,1.8254107179055062e-43,3.1806996745814697e-46,2.4927988087596043e-47,2.407132602215399e-47,2.3666535392115675e-47
lime,shape,0.004947876717030858,0.012350180039173484,0.0008680702704378178,4.2936258820414965e-06,0.0008012971406646978,8.389774555065778e-08,3.673544277707171e-08,8.709750122189672e-05,0.00017541214900094164,0.04349527742846464,1.7417528064513541e-06,1.7417528064513664e-06,0.09858025084735943,1.491288224257713e-12,1.8380519901240454e-06,3.752779899583891e-09,1.7754440726039855e-06,2.953020968114425e-06,4.341913510558197e-06,0.07004074276291428,0.10188768193692208,0.03550705726668194,0.3923592379232274,0.5890745809290625,0.0011118334189149208,0.0010599187252492213,7.597130854136385e-07,0.00023623128850468897,1.3318080479253356e-06,5.853852717043293e-06,4.25932532303464e-07,3.5102021699651453e-06,3.028629710659418e-06,2.771911083632545e-07,6.824676875785183e-07,9.669580935424459e-06,5.7387916178653166e-06,1.6587533662896236e-06,4.902012367237229e-06,2.047490348629412e-05,7.493432421875125e-05,5.554798971055795e-07,1.1042771617621094e-06,1.2789487002251212e-07,1.7203511074998734e-07,0.0003246777881354869,0.00015681087146701166,0.0013586691404925979,0.0019377851857288915,0.9997925585720868,0.9999972346284468,0.9997186963015956,0.9999845373657743,0.9997196542558981,0.9998523861805431,0.0005855032833412642,3.161709017993266e-05,0.0014882066893309415,0.9993094016725886,0.9999867594449878,0.99981150469186,0.9987559923098026,0.9998849594436453,3.3687007138353884e-05,4.8457531668390256e-05,0.0024295182452547166,0.00030162510329501076,4.815528565321033e-06,1.4951220153666034e-05,2.1079030923921104e-05,0.0007659568261485317,0.0006161488237656043,0.0003258383844467113,0.00012204385964994723,0.0023678234476331595,0.001982361877401292,0.00013392679213954786,8.904326711687218e-05,3.491277257173065e-06,0.00011265474941078981,3.647616764885148e-07
lime,object,3.8151139179527273e-10,6.503431773536083e-10,2.218696999599887e-10,7.404298292790636e-12,6.929096160969914e-10,7.210692166441683e-07,1.772450760278422e-06,3.846131312562424e-06,2.9913050661896337e-06,0.0006165096027046115,4.944304064507069e-07,4.2408427017244585e-07,3.086651994077972e-05,3.288574936900611e-13,2.515759661844534e-09,6.86462164274118e-11,1.4818754216198672e-06,2.9288475165284954e-06,4.191797927822153e-06,8.534656264754344e-05,0.054700820049397504,0.09193796767922943,0.11509439596873716,0.34799303490769906,1.191662209154956e-10,1.7318146939833516e-10,5.594536457919145e-12,1.297494448853321e-08,2.771735079855603e-11,3.046277452979492e-11,0.00019065373326120495,0.00044104462825217096,0.0005349060775677601,3.0430341805342536e-05,0.00010042285591275694,5.8913237869336265e-05,4.650439114996565e-12,3.2144357070685004e-12,4.346943370802911e-10,1.892308088233702e-09,1.9164002320833153e-10,2.4346267183786775e-08,6.528360466793079e-08,4.082024533503643e-08,1.0537858583467786e-07,0.006582844580283204,0.013232209853858907,0.0803404140376523,0.05141989644438124,0.9998815870868052,0.9999966195429779,0.9997310362145642,0.9999748750780671,0.999880784498585,0.9998209920292529,0.0004761379255031346,2.595424786265993e-05,0.0011761331410142274,0.02648924660790942,0.12132617786006833,0.001201276011977394,0.0016721213696404419,0.0038756746060407783,7.218226529185178e-07,5.311354886282191e-06,9.097010278971983e-05,6.989637217522411e-06,0.005190996439076098,0.0019296084898576297,0.00032975483498397956,0.001785919543837979,0.017488810752669018,1.867024357354762e-05,1.605162371000331e-05,0.0014068505478980193,0.0001239510724441132,6.287881114860929e-11,2.84070389609475e-09,7.074131294475154e-12,1.1532564167360354e-08,1.0423223760452298e-12
long,rgb,1.0108703021116565e-14,1.233056228886692e-15,4.965911974663128e-16,7.812193349250786e-17,1.33905544137039e-16,0.17958088209597356,0.012775202528022816,0.9999095820100723,0.9999222223379125,0.9998866741830654,0.9998879845309291,0.9998884081588422,0.999887923951368,0.9811944871139682,0.9644740666359106,0.9550356951221252,0.9977725895728408,0.997645268514844,0.9977513890244041,0.9975758889212424,6.026123490333786e-07,6.044925285323039e-07,5.970830516646949e-07,7.87840927165625e-07,1.0314098459703624e-12,4.979767989293438e-15,2.1262266489194795e-15,1.7673885422009903e-15,1.2788966206998028e-15,2.26073770798532e-16,0.9570772241929244,0.8850439075827865,0.9400487496437188,0.9350064503655338,0.9406979874294441,0.9479193523067162,3.0689372808696285e-12,2.070010448622169e-12,1.5533854276964114e-12,1.6198973410971836e-12,6.537685549705444e-13,0.9994510777545066,0.9982187361271795,0.9980021757012523,0.9954137244019414,1.674521474068524e-08,1.134595830311876e-08,1.1263369829053571e-08,7.663473503449132e-09,0.006251506812955443,0.0004319224648427262,0.00014626377400923522,4.4380867633749614e-05,2.1814741917603018e-05,0.00013830924051259368,4.465302549861507e-07,3.5971370894700605e-06,3.3700904711421696e-08,0.9968231329563632,0.9928511305098215,0.9849772614396934,0.9641409088240157,0.8531846474448916,0.13599085169682557,0.1005977445282526,0.10525594645240235,0.10412173054038958,8.060301749997947e-07,1.0152702789410672e-05,5.839625341225436e-07,1.2267033803967373e-05,5.666207970991452e-07,0.0025859900198146163,0.0012854727399719075,1.1151567806807295e-06,3.504291233602072e-05,9.674791783028073e-10,4.6119968960738865e-12,5.984867438037987e-14,5.033575338878966e-14,4.624673961422959e-14
long,shape,0.9996093726162748,0.6535053249253167,0.5065250607760587,0.6736645620145203,0.26345974294245866,0.031181042637225428,3.1419895183572853e-06,0.9980654568524142,0.9924130814571137,0.9788402396269765,0.9999716598911036,0.9999716598911036,0.9836952160182298,0.999786434952956,0.9998900589728269,0.9999805807506945,0.00020097439825972737,8.336969626106075e-06,4.613617227681666e-06,0.9684896715955474,0.003744421978410328,0.02043532584929509,0.9849625286505747,0.7209872977899094,0.9251966763700742,0.9189452472253369,0.9993562007113189,0.9956384647289208,0.9999802333775535,0.9999654647093084,0.003721008295205729,0.13244408778357158,0.003500503003344769,0.5938551243160523,1.0503877812905387e-05,0.5679454168778987,2.3439511121502738e-05,0.00012843103122372654,1.0555836658100448e-06,4.802884524449512e-07,7.096483055833763e-06,0.9969612116153207,0.9517049103549347,0.885333030410051,0.3122744947454616,1.703141982917149e-05,5.692775070973681e-05,2.4585316320765262e-05,1.9013486473835108e-05,3.859218741367158e-06,8.855229692150138e-06,0.006913467305540571,2.1485370205990333e-05,4.94127097967659e-05,2.564020718792628e-06,7.728129165379377e-05,2.46308092915681e-06,1.4403717276464304e-05,0.00020172957811023855,2.7432453393206156e-06,0.0004460419143046108,0.003072194830010448,5.955498997864052e-06,5.994211238896479e-06,0.0003387528574147942,3.4172387989376606e-05,0.07379508923739697,0.8310374220617573,0.08402997625684523,0.0020366627592629635,0.04553324447167147,0.30145617718542095,7.02253632172238e-06,2.0715283146708814e-06,1.473766176614122e-05,0.0004494114685027004,0.0006122925248786046,3.8150133601760695e-07,0.0002668241844149162,1.5953621385304286e-06,0.0037559608148215163
long,object,0.1697829853511699,0.0015696246875971432,0.0157532728820247,0.0006273237289876324,0.00014204242753175427,0.0031987090440497344,2.6064065511609026e-05,0.9997402497406391,0.9997130706683023,0.9988041683810247,0.9994538834525314,0.9995027634907239,0.9988469683683404,0.9999794953166642,0.9999358184276611,0.9998399665567245,0.4549471318148545,0.002140247005166841,0.0008747887016496028,0.010164163683560427,1.9769492747958453e-08,2.9267070864807638e-08,3.5826387645867486e-08,1.5361843537597186e-08,0.0011467647041094827,0.0001736914125041716,6.383736795016893e-05,5.139927189393259e-06,3.3078765419458654e-05,1.4987295123827094e-05,0.36704866134807673,0.22895865275229665,0.16892811828320145,0.39597813588103564,0.00045104511876447895,0.006910790089319182,0.0006144182895002359,0.0006870353621235821,0.0001500172999869232,8.280511086013817e-06,4.8188690819034884e-05,0.9970796158596369,0.9489782211724447,0.9706882579331508,0.8953677260517819,3.146367294990466e-10,5.688571666479789e-10,3.267267111580001e-10,2.1633278198238005e-10,6.701025168738807e-08,9.811573074806092e-09,9.265910424589938e-09,1.924119385136515e-09,3.749793835723241e-09,2.81611594004282e-09,2.4728276377356756e-09,8.346637130691258e-09,8.506952177619763e-10,0.023634593392831776,0.007948079836668644,0.017353149877044952,0.004359643303260149,0.0005888466171624228,1.3731420019116438e-05,6.464286995670708e-05,0.0001970198396847319,0.0007109657011768819,1.0001290187231593e-08,1.715696200084224e-08,3.4669574396786597e-09,2.006516202404483e-08,3.6489714763138843e-09,1.467551088493182e-06,2.3443411601741806e-07,1.7789314594600733e-08,5.663723363394322e-07,0.17128439264556672,0.0001588307667194433,1.6448413856920758e-05,5.748050332147347e-06,8.102704250297349e-06
look,rgb,0.9848406213259481,0.9956431069447312,0.999348578741027,0.9999569129549727,0.9996287885854698,1.5579558590292697e-08,1.2121075971444896e-07,0.8227579426767822,0.7935365545073394,0.44998046946212983,0.37565004979830763,0.30090326630083075,0.29347649477166693,1.2036262374625198e-10,2.6086021150016856e-11,2.065617221430443e-11,6.242772824926435e-06,5.7012008256770475e-06,5.042628588870133e-06,4.509639090263005e-06,0.887801064441623,0.8606096874478923,0.8621009409675597,0.7337029164679219,0.0026405593760105146,0.8991404047921464,0.9837256140991701,0.979820215516503,0.9909265240409205,0.9997362722012354,0.9995842697316444,0.9998527271243703,0.9996347644457148,0.9992491806325791,0.9987147558649753,0.9942339555123284,0.0003036496224504281,0.0003758870286622864,0.001270193234532176,0.00072636047336917,0.002593559655199318,0.0023684510491732993,0.00015318919417128224,0.00010711933976023244,4.482467218768895e-05,0.002722460131401455,0.002447513552344886,0.002339566638004905,0.0017906815668412295,0.9999999295959897,0.9999999726260308,0.9999956075975431,0.9999992293984082,0.999997813010309,0.9999552605931328,5.99650256509809e-09,9.011562376112909e-11,8.555131596496422e-08,7.856103002885946e-09,8.356918700327958e-10,3.539486191731051e-10,3.825754174453749e-11,4.346891577235264e-12,5.834732636774687e-14,4.91490061394924e-14,5.594706611169459e-14,5.5496320485712006e-14,0.764030943860233,0.03741364593555624,0.7634272849976314,0.022373398438440426,0.6681120480298924,1.7066053917281965e-13,3.3737145707273536e-13,8.038359201459082e-11,6.348288923407851e-13,9.738348929512548e-08,0.00035302778139608126,0.19742287074384837,0.239873535581791,0.2628948603605653
