conf_text/text_desciptions.csv_stop_raw.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
box,0.9666666666666666,0.9333333333333333,1.0,0.95,2,10
water,1.0,1.0,1.0,1.0,1,8
picture,0.9416666666666667,1.0,0.9166666666666666,0.9466666666666667,1,8
towel,0.8883333333333333,1.0,0.85,0.9066666666666666,1,8
prescription,0.93,1.0,0.8833333333333332,0.9266666666666665,1,8
onion,0.7366666666666666,0.56,0.9,0.6716666666666666,1,8
orange,0.8383333333333333,0.9666666666666666,0.8,0.8533333333333333,1,7
brown,0.8966666666666667,1.0,0.8666666666666666,0.9099999999999999,1,8
cap,0.8550000000000001,0.9166666666666666,0.8666666666666666,0.8666666666666668,2,9
shampoo,0.9216666666666666,1.0,0.8833333333333332,0.9266666666666665,1,8
object,0.9416666666666667,1.0,0.9333333333333332,0.96,1,1
pill,0.7933333333333333,0.7583333333333333,0.9,0.7757142857142857,1,8
pepper,0.7849999999999999,0.7566666666666666,0.9166666666666666,0.8038095238095238,1,8
green,0.7833333333333333,0.5916666666666666,1.0,0.7338095238095239,3,9
can,0.795,0.635,1.0,0.7573809523809524,2,7
bottle,0.95,0.9,1.0,0.93,5,9
mechanical,0.8833333333333332,1.0,0.8666666666666666,0.9199999999999999,1,8
small,0.8633333333333333,0.7499999999999999,1.0,0.8347619047619048,7,5
metal,1.0,1.0,1.0,1.0,2,9
glasses,0.9600000000000002,1.0,0.9333333333333332,0.9600000000000002,1,8
Folder Number:  6000
Accuracy:  0.877236842105263
F1-Score:  0.8793358395989974
Precision:  0.9086622807017545
Recall:  0.9015350877192982
