Token,Type,0-arch/arch_4,1-arch/arch_4,2-arch/arch_4,3-arch/arch_4,4-arch/arch_4,0-banana/banana_4,1-banana/banana_4,2-banana/banana_4,3-banana/banana_4,0-cabbage/cabbage_3,1-cabbage/cabbage_3,2-cabbage/cabbage_3,3-cabbage/cabbage_3,4-cabbage/cabbage_3,5-cabbage/cabbage_3,0-carrot/carrot_1,1-carrot/carrot_1,2-carrot/carrot_1,3-carrot/carrot_1,4-carrot/carrot_1,5-carrot/carrot_1,0-corn/corn_3,1-corn/corn_3,2-corn/corn_3,3-corn/corn_3,4-corn/corn_3,0-cube/cube_3,1-cube/cube_3,2-cube/cube_3,3-cube/cube_3,4-cube/cube_3,0-cuboid/cuboid_1,1-cuboid/cuboid_1,2-cuboid/cuboid_1,3-cuboid/cuboid_1,4-cuboid/cuboid_1,0-cucumber/cucumber_4,1-cucumber/cucumber_4,2-cucumber/cucumber_4,3-cucumber/cucumber_4,4-cucumber/cucumber_4,0-cylinder/cylinder_4,1-cylinder/cylinder_4,2-cylinder/cylinder_4,3-cylinder/cylinder_4,0-eggplant/eggplant_2,1-eggplant/eggplant_2,2-eggplant/eggplant_2,3-eggplant/eggplant_2,4-eggplant/eggplant_2,0-lemon/lemon_1,1-lemon/lemon_1,2-lemon/lemon_1,0-lime/lime_2,1-lime/lime_2,2-lime/lime_2,3-lime/lime_2,0-orange/orange_3,1-orange/orange_3,2-orange/orange_3,3-orange/orange_3,0-plum/plum_4,1-plum/plum_4,2-plum/plum_4,3-plum/plum_4,0-potato/potato_1,1-potato/potato_1,2-potato/potato_1,3-potato/potato_1,0-semicylinder/semicylinder_2,1-semicylinder/semicylinder_2,2-semicylinder/semicylinder_2,3-semicylinder/semicylinder_2,4-semicylinder/semicylinder_2,0-tomato/tomato_2,1-tomato/tomato_2,2-tomato/tomato_2,3-tomato/tomato_2,0-triangle/triangle_1,1-triangle/triangle_1,2-triangle/triangle_1,3-triangle/triangle_1,4-triangle/triangle_1 
laying,rgb,3.6277301886869515e-35,1.548531601718082e-35,1.535365408021599e-36,9.547880734384732e-38,2.0856339448371517e-36,0.9651087395316723,0.9971767130316972,0.1380416685695216,0.9981515090801334,0.7139243275396583,0.22792265800825945,0.834237307550492,0.7938826565209348,0.7464970049994748,0.748377552455058,0.7937087711135716,0.6090110595609224,0.5911814382441939,0.42634038200721597,0.1447562638399907,0.05694557360958335,0.9914743264159025,0.9937653015653074,0.9938107043589853,0.9941202990173746,0.9941989548594655,1.2590286269826387e-21,1.1464256162157628e-20,9.387928609866478e-20,1.4616514227273974e-18,3.122657560126368e-15,0.0006465451807069097,0.00039063745151344756,0.0003838064405207206,0.00037122960347085954,0.00029258253968546884,0.9996099788296605,0.99963278155897,0.9996445860807148,0.9996456991462203,0.9996767550299047,0.7996487378570343,0.8750130735961678,0.9018618344478079,0.9341978271681808,0.9977476532919543,0.9965491875701222,0.9973368482199965,0.9980245629907416,0.9971337986596828,4.047971491496531e-08,5.173389644644587e-08,3.061809467756719e-08,0.4947212405814001,0.03808292973008472,0.4445386792099246,0.5157751547326096,8.982073987179366e-05,2.795392099708513e-05,6.847788254311446e-07,9.503706324446047e-08,0.01173756752087121,2.112535125219391e-06,1.1474956089695404e-06,5.065560920021323e-07,0.0005726184818729039,0.00023617790540651185,5.6672534333127646e-05,5.6866156956097425e-05,4.698585586181195e-36,4.995345090903536e-39,4.364945279682508e-39,1.9741918271689504e-39,1.0326965539103165e-39,3.3510796487314043e-21,1.3603604356239281e-24,4.58036548761556e-25,1.854131142496646e-26,4.5054670607070955e-23,2.717982296554793e-28,6.066055846073146e-32,4.510513238631059e-32,3.901049065587086e-32
laying,shape,4.04658134699008e-05,6.619625121688058e-05,1.5501959308512482e-05,0.9998314293429734,0.8861205923601938,0.9999811589947408,0.9999574515744969,0.9998806996145014,0.999680530846049,0.000191681056788967,0.00020963997157822392,0.00011280973391664245,0.0007510918336694889,0.0007510918336694916,0.0038717295253625932,0.9999603245632311,0.9999994745166602,0.716477698594771,0.9999214765166267,0.09325399677847364,0.999995891028533,0.9999155554561254,0.9982031933787447,0.9956214327846866,0.9547561629638105,7.685827983238886e-05,1.4503431357239103e-06,8.808077519083098e-07,1.1191236016903656e-05,3.54810446666912e-05,6.354333833735351e-06,9.079009527760967e-07,0.000442464169077179,0.0012405824442708517,0.0018210964791011454,5.096597065706611e-05,0.9999016030636239,0.999991931863582,0.999997918763161,0.9999407002537607,0.9998160645617651,4.798521995677023e-06,0.9934161669022482,0.9992545445947759,0.9999380463564715,0.999983957003969,0.9989523715948845,0.9991349229601828,0.8989373642820088,0.9288914797872125,0.9073079972847358,0.00028899389358292844,0.00021035278507192034,7.981255409888401e-07,9.117852567567325e-06,6.495402256532769e-05,3.489650188515138e-06,0.00013810199353269422,1.465103048413229e-05,2.0160302750038997e-05,6.690096162124778e-06,3.2315932744900155e-05,7.83366182952481e-05,1.8624189370740555e-05,1.812719024699125e-05,0.007238860362883507,0.0004704254459583319,2.804821348430208e-06,0.00012781832058439177,0.998295427594518,5.482395321424753e-05,0.9988060341401765,0.9990111609468985,0.999979625554443,0.2022896964404154,0.9747186211205525,0.0004843926188730174,1.7579648382017617e-05,0.0003728413016449894,0.9989352820652793,0.009868397732679243,0.9989569847916656,0.00023808003418872135
laying,object,8.840507818715899e-10,5.909272590198867e-10,1.681440759185076e-10,0.0024072410632463496,1.0772970752098118e-05,0.9999232034388555,0.9999354527295352,0.9998534220044533,0.9997581036907205,0.10170297787947524,0.13302492769522864,0.028287760782823922,0.21735179157949297,0.20838257552813128,0.31369498963737685,0.9999196471332207,0.9999976006258079,0.8918218896305926,0.999904470547375,0.13066596335381586,0.9999499211094551,0.9999621138848572,0.9996728107552811,0.9990996322406417,0.9949365234501243,0.014227788520586385,0.1660218556890965,0.12800861966281285,0.40881495310861166,0.6189010739355099,0.13020771595080424,3.6760961269582186e-07,0.0001513632133539772,0.00041974599980062474,0.0007512354373469447,1.97043074077279e-05,0.9999734931488691,0.9999970749266371,0.9999995127768235,0.9999711979967425,0.9999545815413058,0.0152818342603994,0.9999490287076375,0.9999951802832637,0.9999986822912994,0.999980573851502,0.9996766862513582,0.9996906779917127,0.9887423909928621,0.9522329538726421,0.06117706835483452,2.1609423134481527e-05,1.4072708813353942e-05,1.961896904753596e-05,5.705485619811819e-05,0.00022376259117426808,2.352663206033432e-05,1.278760335873636e-05,1.2436717567806993e-06,1.7536302665285506e-06,3.8744548311633904e-07,0.00010684050386527363,4.312397867646279e-06,1.4116692273406193e-06,1.5239500550059963e-06,0.005372735111167301,0.000846634452647641,2.371039913812157e-05,0.00012533414286532968,0.00029562447419353175,2.3462773616928435e-10,8.856293419532254e-05,0.00011759122293656048,0.0024511248630991003,0.00019172761137985905,0.0009138783838675294,9.979490717780024e-08,2.4564744061367964e-08,2.6089664423989997e-07,0.0065350583669688,1.813092921732969e-07,0.0023456446670954674,1.1741272289955326e-08
lemon,rgb,0.0023516065352727233,0.005411647883833537,0.004831138353409566,0.006130677194477673,0.00995030081634626,0.7160581698463909,0.4678670702469231,0.8834286346488702,0.31780488029626675,0.0012021859966241226,0.0006566983565134538,0.0015861406819317522,0.001473735457689711,0.0013740805468645098,0.001380193682229948,0.02293121752477973,0.019873573060102807,0.03065450104969398,0.026772284890527968,0.0448200343819042,0.04911896084472258,0.00780252411474702,0.009403282342645765,0.009704492535628871,0.010032608680545547,0.010104060992776609,8.73405336754392e-08,1.2505955933295727e-07,1.7282367942656896e-07,2.484563551365585e-07,7.713954286104818e-07,0.9378498104430012,0.9415470369787233,0.9416534271733386,0.9413769734910576,0.9430371291684344,0.09919850480197696,0.0882425933881468,0.08658135290560504,0.08581817127476409,0.07562100663207443,0.042743684119722965,0.050330167677933954,0.036888629261303554,0.03490932200942315,0.013137060554228008,0.010764743288998492,0.012792096247357755,0.015785620760107522,0.015419622204495118,0.9405382591933532,0.9377801962886456,0.9390507339577004,0.8127772566583483,0.889443980145388,0.846832908397782,0.8427605612784125,0.6381486599391336,0.5709920571257834,0.7492811111958958,0.793386497372012,0.0037895074221168334,0.016927862930800865,0.014422933959655253,0.013074572371062021,0.03136734949572599,0.029838322068603023,0.020627567389903317,0.020765377075890205,0.005508895306476852,0.0069497947754841635,0.0070643490374513885,0.0077658570642806955,0.00837481501101471,0.10747119234054602,0.06783152320559754,0.06501042535581843,0.06386911472516663,0.007274754409002228,0.005420710914413981,0.005965060146469021,0.006044917177299436,0.006084186652414518
lemon,shape,5.129905200555249e-05,4.3300527697361076e-06,9.348025509900952e-05,4.62438272082627e-09,6.34365505983118e-07,3.122235634740501e-09,1.9391456892021624e-05,0.010645848006563319,0.9993297748639548,7.350194635536946e-10,2.82748497250891e-09,4.290628646191598e-09,1.9655896854576383e-10,1.965589685457652e-10,3.1255966104088954e-10,3.550044726816456e-05,9.402786835479833e-08,3.9927553879702485e-10,2.7807343518533003e-12,1.6541028796754194e-08,2.2467804839840014e-11,1.0684853566756633e-05,1.220394915913475e-06,9.22966921762884e-05,2.606016820994685e-06,0.040171991259180716,0.9975971132891122,0.8906202589236418,0.7170307207386901,0.4108119897973593,0.9882477711822267,0.004438571502302117,2.0020852736314372e-07,1.6318885771302063e-06,0.3763007210014424,0.9791416486183379,6.8774126559878304e-06,2.1496444968643435e-06,5.705373993116342e-07,1.596829982615615e-05,1.1540318774390966e-08,0.00358941672722861,0.00013169171314578626,0.00042051576601125453,0.0016341525044503392,4.866804744835384e-12,1.1732831947577071e-11,6.512953027953851e-10,3.838723409476889e-09,9.250784727927314e-10,0.9998639094514449,0.9999712926381026,0.999953327286752,0.9994916273603609,0.9999300040699556,0.9991219730582694,0.9999404395792377,0.9999515779871976,0.999993844158263,0.9999455835704936,0.9998963636678132,0.9326823630805638,0.9943904688433537,0.9995775426554634,0.9917173026739665,0.9999964338142825,0.9992337560418714,0.9999466710511651,0.9928267713815929,1.0947867922385113e-08,4.6709734290643164e-08,1.1482265690524743e-06,0.021562862960971638,0.0716225297242917,0.9986398684146914,0.9997922151899125,0.9999682867392679,0.9999947804467647,2.9965590364584572e-05,8.903584801352405e-06,0.01468491976461704,0.006206638640328029,0.17362371221977546
lemon,object,1.3095878284883951e-09,5.983292939876745e-08,1.1177761562200601e-07,1.0330543944896733e-09,6.934653745359295e-09,0.03115715860357071,4.8522380567416346e-05,0.06104126140179061,0.9620206599876006,7.334708683302895e-12,3.320779657642154e-12,4.9342735625984486e-11,2.2417921291106214e-12,1.95334051238968e-12,2.472638325552227e-12,9.847951132890103e-09,3.3916193766280446e-09,1.0418756690183934e-11,5.311885495103954e-10,9.39115531472973e-10,4.700318937107406e-08,7.343276991429582e-06,6.997460155410897e-05,0.0007085339482854917,5.163567539709654e-05,0.0010972469927586497,0.00025189734446223847,4.097918018620514e-06,8.138881577569975e-07,2.721318983563873e-06,0.00016721984121819945,0.9093511126771009,0.004876377829753182,0.016865694700439998,0.9973343051837905,0.9983557890422775,1.889392673883063e-05,4.693542397260762e-05,7.951506751171842e-05,0.0004083708197897119,2.6945205214583223e-06,0.04979764011203774,0.4311853541660262,0.6240959216435602,0.5430334499765734,3.2071475193727505e-08,6.396853524798766e-08,6.989180613017488e-07,6.017420892931265e-09,3.528193758590446e-08,0.9999498792491897,0.9999855977105789,0.9999883849969615,0.9998537022920071,0.9999882878428015,0.99958393334137,0.9999326521788127,0.9997471734163114,0.9997367826931316,0.9998804326767324,0.9998223110793395,0.0013431176631568155,0.003963471466038205,0.01322617735790225,0.004574616275990987,0.8791195047478579,0.363227895008393,0.28702346176613547,0.009941277782611968,2.5800011479020523e-06,3.914463848763603e-09,5.059939517614465e-05,0.02040491301068605,0.032179132228530034,0.6484383725546016,0.8324500836502701,0.5584682587211636,0.9030978093320696,4.415569193060643e-08,5.3124798143997666e-05,0.001042819222601983,0.00410254173708032,0.005846181577574855
like,rgb,0.999999968486713,0.9999999943605848,0.999999998060022,0.9999999997114641,0.9999999993135904,0.6380147906252751,0.03378367441604452,0.9879269994454944,0.0034575241366929335,0.0003897435082381081,0.0003083286112752444,0.0002800747593074679,0.00025160275214733565,0.00022536473048466712,0.00022376360181174042,1.2637519513933491e-05,1.1138003989279699e-05,1.4629905347430302e-05,1.3281448506844643e-05,2.3217420440879802e-05,2.895449835393741e-05,7.791346841773597e-05,7.707159841685564e-05,7.293712403548667e-05,7.279531181300965e-05,7.300192190079542e-05,0.999999999838233,0.9999999996137778,0.9999999989295159,0.99999999304731,0.9999992329893425,0.999228598972215,0.9994821902713267,0.9994877304792328,0.9994533175266834,0.9995481133919705,0.06719097917019642,0.04666602243619626,0.040140470533921266,0.03908442879697345,0.02049419716967873,0.9993869889599174,0.9989765653691153,0.9976107653774402,0.9951783349444796,0.00017505979313859566,0.00013612210976573968,0.00013641637682847312,0.00014105075211280543,8.509827696770949e-05,0.9996399961955541,0.9995159865938611,0.9996202739671249,0.9996711303576542,0.9999799454246907,0.9989410743334661,0.9981395201707747,0.09913629251000236,0.06504578119020353,0.6770576967884455,0.896599618238947,7.920046280670848e-06,8.371603761744103e-05,8.48246200651422e-05,9.73581034049657e-05,3.963594816062004e-05,4.5674733933959814e-05,4.348515224938482e-05,4.373566739217225e-05,0.9999999971214197,0.9999999999543359,0.9999999999588145,0.9999999999775557,0.9999999999863278,0.9993502164557435,0.9999651905265283,0.9999781727104119,0.9999956265393556,0.9921799702972857,0.9999664260532454,0.9999996093389197,0.999999672217974,0.9999996992368166
like,shape,0.9997889895509946,0.9999001026771018,0.9999396924049195,0.9999499331825698,0.9999957568773988,0.7342827180917102,0.10595200419926244,0.9871027640090507,0.12112216635329075,0.8945347894244611,0.9766974224832492,0.9931491459840832,0.8901730176977124,0.8901730176977131,0.9996509296896083,0.0010297685441626656,0.015382845195682763,0.00029996783581925473,0.0573595077442796,2.02765948816153e-05,0.9916309814580389,0.981808118247429,0.9935956592396742,0.9849939435513813,0.999413220392913,0.922068127693331,0.7562521671540131,0.9988113359773353,0.9998463735073041,0.9999911196696636,0.9999951802932789,0.9999974979837514,0.9999958434027839,0.9999672949783125,0.9999564598255873,0.9999890568868769,0.9511494484260874,0.9656934416527513,0.9926369634800974,0.8923162271932238,0.9959511346410485,0.998596028770273,0.975984258648109,0.999827490813975,0.9991529540074237,0.9894304495229542,0.9998763271434065,0.999995321326439,0.9428157377498267,0.9999997502623188,0.9693885854553353,0.79319177432657,0.7422819685697724,0.999963302838759,0.9999971971409468,0.999998922194144,0.9999899192646948,0.9817077455030974,0.9231948397570205,0.4669694309222344,0.6237388659263453,0.999997715178451,0.9999988372980516,0.999998808052127,0.9999991494022237,0.11461934120224374,0.020246142706632955,0.00016176658354477845,0.009306329903015453,0.9999251673866825,0.9999994577944482,0.9999999877297764,0.9998993597677838,0.9999990842975545,0.025526800087257898,0.9979552023646957,0.0015890622691879627,0.0007801084029157379,0.9999488196158274,0.9999708885112955,0.999857606966526,0.9998684241418269,0.9997633345243864
like,object,0.9998229316936299,0.9999589151194735,0.9999832223353039,0.999979382766337,0.999997820827696,0.09924790036401039,0.06622759940216963,0.943207737329398,0.0031009817582397558,0.298981991326425,0.6408932596118515,0.8060894478142986,0.26328154862783054,0.25778336852122796,0.9901899954158765,3.842989644532179e-05,0.0005157860207911022,4.014119779603131e-05,0.001482030535192125,8.264664230264854e-06,0.3065213188631219,0.6241071058891481,0.7242979462884427,0.6261022483459378,0.9405321405929525,0.4984724428326994,0.9996268271285962,0.999996180952148,0.99999882170843,0.9999998353765669,0.9999997556183253,0.9999972115220711,0.9999859581445607,0.9999136087847729,0.9999129903457664,0.9999926727788069,0.7095031442499515,0.7382374999075197,0.9168089521620999,0.5676834798019252,0.9501448343082115,0.999775312873378,0.9870732003298447,0.9997644519772726,0.9987808581860422,0.3596107917234524,0.9528319807435313,0.9964825661930654,0.2695420666024595,0.9998123738017156,0.9631576083483175,0.9064007691014307,0.9274662199281561,0.9999873881572294,0.999999282938625,0.9999986850568305,0.9999942985521941,0.9263735323997494,0.8784614603227078,0.5663117848619159,0.7507425864786423,0.9997201456941429,0.9998912147421195,0.9999095134221455,0.999913699212406,0.008792966501087492,0.0019648143913201504,8.078881840376735e-05,0.002079023027535778,0.9999162896484276,0.99999990336056,0.999999962588212,0.999977380342983,0.9999994419657335,0.04383190546031179,0.9943863250643006,0.026419284466765343,0.019992809251962396,0.9998401467916666,0.9999247707816067,0.9998478583855632,0.999881373382348,0.9997805360032413
lime,rgb,4.0882977227471887e-45,9.535112027464904e-44,3.442685070495651e-44,5.366682159958959e-44,9.293845912237559e-43,0.011470315935823464,1.906459334957337e-05,0.047217292740261776,6.277012934554747e-08,6.700764260957505e-14,9.092763605486738e-16,8.143899782227687e-14,3.7840697520241966e-14,1.7378300716189e-14,1.729982799914319e-14,2.1097737805110693e-18,3.0222107526401273e-19,4.918403304203686e-19,1.1783512262958093e-19,3.370011828480293e-20,9.610537884360147e-21,3.039093237087586e-13,4.833557112746049e-13,4.1198596531028786e-13,4.43818200323695e-13,4.572953850973678e-13,2.817807644647747e-12,1.0465574806780983e-11,2.1070962533712222e-11,1.1150490425063473e-11,8.230416107221185e-12,0.005616836475913627,0.007034355814473931,0.007025566575973533,0.005492571984993533,0.006147195929577093,0.012432846287683498,0.004768053916769592,0.00322824849656343,0.0030063802060816846,0.0005412266996992688,0.9999986522500536,0.9999976716647695,0.9999851036131147,0.999948264247005,2.926239145542881e-11,7.026314717685928e-12,1.0559142076704503e-11,1.838632853845365e-11,2.1712494896340276e-12,1.3208109375343524e-09,8.844934276902356e-10,6.901024915193449e-10,0.9999834799339559,0.999998013075084,0.9992111898242405,0.997596166091585,5.120553435106206e-16,1.8271334474244504e-17,3.3543649575081683e-16,5.384521297716339e-16,3.233441838762371e-23,2.941005865450866e-27,1.0820636946165126e-27,3.8410376202415564e-28,6.424230681410472e-24,2.001836372242754e-24,1.5288160442180733e-25,1.5600747718462734e-25,7.800582712038675e-44,5.341761406716244e-44,5.619969865951678e-44,7.578365237222019e-44,9.678360918785284e-44,3.8513967969286986e-33,1.7883555787383693e-35,9.937866339035305e-36,3.313733922441939e-36,3.350378569212636e-39,1.146538918891613e-41,1.2208323867240067e-42,1.1861293062159474e-42,1.1696669285254739e-42
lime,shape,0.017780562738005462,0.01982399463045055,0.000867068978982636,7.433246053723917e-07,2.8011446919970145e-05,3.883655906615934e-06,4.392898324352383e-07,2.806958247921937e-07,0.002703503411049813,0.016757599698744862,0.0465448341513543,0.2787524294240721,0.00021019092751753475,0.00021019092751753624,0.4610692049399333,4.809899264038162e-08,2.4414137785588337e-08,1.3045537306534165e-10,2.1504467243461201e-10,2.388595670804399e-11,1.051208004612973e-09,1.8491516682628579e-06,5.884280895536665e-06,6.737608024196717e-06,5.321892391593996e-06,0.0010311815780010875,0.7540036877939705,0.99374863815257,0.8932861417973357,0.8364566430368485,0.9963757520819775,0.007301675296880535,9.721821962602463e-06,6.173897971069544e-06,0.0018517545917359766,0.8499468345095018,2.42030169719644e-07,8.792401601823793e-07,2.902710875714136e-07,4.4583913178008494e-07,2.9451784080397818e-08,0.0030729804561592236,4.649559252703049e-06,6.013974726420433e-05,5.271492155985612e-05,4.766316922262276e-09,1.08905925201504e-07,3.0506671942438003e-06,1.595580217489833e-05,0.010169644689786317,8.439981391671755e-06,9.165193898688755e-05,0.00021421512959340311,0.9998279288945078,0.9999809347333181,0.9998099029823597,0.9999365812979308,0.10277956890288055,0.9309079358842901,0.14770029328644643,0.4780823917804909,0.9881496583031872,0.9962558114552426,0.9996601824568834,0.992628627947618,0.0007477385942415488,1.3051589947085735e-05,0.0020312983004205747,0.0001980802661346136,1.6770872265930716e-07,0.10623600851269041,4.039034986589361e-07,2.0105971584673336e-05,1.6426695628705268e-05,1.7225422856802818e-05,3.078560914310597e-05,0.003021642032434592,0.0006177263730070254,0.0025957697531573776,6.722016837227711e-06,7.58422568574648e-05,3.021303058148636e-05,4.627134795448701e-06
lime,object,4.87520657171742e-09,2.043107673866779e-08,2.3025143519443043e-08,1.607971399554185e-11,3.5786996916757247e-10,4.987513215477097e-05,2.3200834430210613e-06,7.946001376346911e-05,5.201141774140756e-05,8.567536399969911e-05,7.857748713172464e-06,0.000980651450339949,4.4131385774184865e-07,3.8184656080112695e-07,6.585131068703424e-05,1.7772941799558352e-09,7.051640229313952e-10,4.3447704801592965e-11,6.774352408010988e-11,5.75943655461726e-11,2.3380694134759536e-10,1.7334405637968472e-08,2.151549576573339e-08,6.287184901640375e-08,1.5095012361590015e-08,2.1294458444537226e-07,0.006710811004643009,0.019045888194277327,0.001226738607007158,0.00031218762831715195,0.018084306343215298,0.9668051163735149,0.00018295214007407761,7.6948826821758e-05,0.0038363810177550117,0.7321190715867838,1.951209871379114e-06,7.947486810239547e-07,5.733728652577808e-07,1.9731500208882953e-06,8.857063982402637e-08,0.02803614359687417,0.0014719256056174303,0.002902311020672824,0.0033979591368036534,7.688158861984655e-09,1.8573377333612745e-08,2.135134455724159e-07,8.141426028235966e-07,6.244076017723761e-05,8.901011447557666e-05,0.0016970890069911775,0.004047013858976124,0.9999459725648326,0.999995917079089,0.9998246800004195,0.9999567824300314,0.0037790449217770922,0.05721314051437757,0.010592885679819425,0.024006932084319213,0.00012464679136024723,0.000805348307098403,0.004808192121463665,0.0002484825774768896,6.64488999995757e-07,1.0663481428656373e-07,1.0374313976820062e-06,4.043758592975878e-07,3.327412461995793e-12,5.64947346982456e-08,5.704222179555104e-11,7.060204147016671e-10,8.41129600224663e-10,5.697807127424646e-08,1.6599599485040885e-08,6.317684305361194e-07,3.7584486651255666e-07,1.6112503386726806e-08,5.341641168052548e-10,4.3400802654543045e-08,3.0737628079924863e-09,9.051797995250111e-10
long,rgb,0.4555687054231155,0.32257962371045995,0.3152212035050768,0.25722144503760325,0.2256490615579876,0.039609463253817236,0.09317912585789012,0.01744682326358005,0.15454701592957346,0.7755864041697808,0.8303246976966737,0.759622318420346,0.7692772525460085,0.7784832677293487,0.778287150332115,0.6173500812378425,0.6419361720280645,0.5898362225158598,0.6117365100404795,0.5495243461565437,0.5395704869069703,0.6396132937876168,0.6195729284762934,0.6182388598513052,0.6146459492343734,0.6137509518541246,0.9151678593880263,0.9077178258270553,0.9031419817363495,0.9058092669672869,0.9026316763253185,0.010552733673585992,0.00986427703558201,0.009846806753820655,0.009966853781755389,0.009652602989668427,0.17151132001827044,0.1871230852487623,0.1917031107384945,0.19291983587942144,0.217001645266549,0.08170701271710201,0.08054275075562857,0.10075397372475194,0.11116095767776644,0.5501822418833374,0.5825415457854726,0.5628498042839886,0.5375847107540398,0.5604097576063762,0.01239129485410611,0.013074815318949162,0.012723130845078028,0.012578227459436922,0.007267877526396331,0.013484887878745353,0.014646503990959486,0.0935056950601388,0.11350964500419158,0.05955153639211346,0.047229569059994564,0.8132894582305137,0.6838266788409353,0.7016716984319257,0.7112735854323772,0.6099942012447588,0.6166095565608125,0.6641365311265147,0.6633038892010514,0.308228836018869,0.21683521298945274,0.2139066386113101,0.1973634443194638,0.18469681401352983,0.20234198591236724,0.20724235631465307,0.2049004549552289,0.18563845327048795,0.5669091996372427,0.495662773122735,0.39339143256831144,0.3882958122443373,0.3858104859194914
long,shape,0.9981239593579454,0.6923735344214229,0.41931864751265935,0.8296136008346527,0.006126728944203764,0.005710653145574632,8.518482250967872e-05,1.1983032983872976e-05,4.943776114595344e-07,0.07709880820811826,0.001888668910434441,0.3020520832364063,0.20086430427140906,0.20086430427140992,0.00043527630243342434,0.9998010120656781,0.9997942679207004,0.9998721052686367,0.999749595910218,0.99997528003615,0.999711298643418,1.414303251493809e-06,2.009900804162696e-05,3.7324074976087037e-06,0.023716327014533724,0.058734946557960625,0.06756951494001144,0.005062857369275896,0.3591240501165064,2.7650450404755333e-05,5.473422521223073e-05,0.9713881042289827,0.9736643768003064,0.643953676069622,0.005038507917886624,2.4781060740756005e-06,0.0068258217899918126,6.727260515947006e-06,5.281847512987668e-07,0.005299742663329737,0.9858544854981476,3.106340251360488e-05,5.661012870220649e-07,3.7168140185779265e-07,6.38182811130196e-07,0.9999997658104189,0.9999732657510729,0.9953282067291074,0.6353230815990724,0.00033728397628783965,1.3704069284641422e-05,0.00018730717722951568,3.96127986795378e-05,0.0032549519633258426,9.93144508806033e-06,7.825727971085705e-05,5.1246547307540716e-05,7.691388138026215e-06,1.1983298382583914e-05,9.950322595729407e-05,2.143221857111807e-05,9.138623880067594e-06,0.00021028679724934034,6.299099552542121e-06,2.5499930735340183e-05,4.337208761621612e-07,0.0003635405895592931,1.1119300073506897e-05,0.0036673230379585353,0.4690133413955973,0.00020946407611630507,0.8213621680329741,2.4629884339283278e-05,2.6456978752069894e-06,9.804186580636584e-05,7.036179510187604e-08,0.039170870777732555,5.6852694725450655e-06,0.0020855968172003776,1.1985487378936662e-05,0.010774886372116944,5.1041802258305505e-06,0.004769033985465798
long,object,0.0913836072794651,0.011381142220212997,0.2225941809611398,0.07725955345464346,0.01225137021500257,6.775918909072837e-07,0.024071271495092156,3.736438814712683e-07,2.6422102854190353e-09,5.138740331087887e-05,2.620786846972219e-05,7.487161042644548e-05,3.068300120544115e-05,3.534692313595686e-05,8.247992574771618e-05,0.9999179549020959,0.9999148283977427,0.9999121871497092,0.9998013225368322,0.9999362618340875,0.999784764919892,0.6400075014619424,0.04345816842898984,0.03182012304215994,0.09293031559305996,0.0046633923768335805,0.9997339470917904,0.993968452477865,0.9983126511578104,0.9951491963431741,0.9563328030232531,1.0520250658259175e-07,1.602792009313478e-08,2.2447967866866035e-08,3.870188609683381e-09,2.759708284619549e-10,0.4310224738788159,0.033691210418616814,0.004242707601564357,0.2421172879033999,0.005229691963478715,0.004001238563344221,0.0018547097405315484,0.0006830861641893449,0.001566749647712232,0.9984333661932949,0.9927393441934569,0.8756766512737935,0.11787400101216598,0.008796655500682237,3.936679666533516e-08,6.838407890933961e-08,5.0937300134987476e-08,4.910652487927989e-10,8.25707231576844e-10,3.1190777909171153e-10,7.411591505991761e-10,1.3393003960206206e-06,7.882384742075858e-07,1.0952366809492535e-07,1.2803090515727016e-07,0.009743204566066482,0.0006178517011901049,0.00015268280857440777,0.0005629627569183563,0.0009223460529582516,0.0006339543346063414,0.0008351422436484998,0.0070532486060681885,0.041767612159503684,4.659933758196703e-07,0.38865238929677404,0.0014280870365248658,0.0003991202219481377,7.2062044322800584e-06,5.2650211599579397e-05,0.0002318167480814325,1.2070043751902979e-05,0.8632790760413425,0.17971185291143676,0.04467619662759304,0.011475441317496624,0.03908239019895152
