Token,Type,0-arch/arch_3,1-arch/arch_3,2-arch/arch_3,3-arch/arch_3,4-arch/arch_3,0-banana/banana_1,1-banana/banana_1,2-banana/banana_1,0-cabbage/cabbage_1,1-cabbage/cabbage_1,2-cabbage/cabbage_1,3-cabbage/cabbage_1,0-carrot/carrot_4,1-carrot/carrot_4,2-carrot/carrot_4,0-corn/corn_1,1-corn/corn_1,2-corn/corn_1,3-corn/corn_1,0-cube/cube_2,1-cube/cube_2,2-cube/cube_2,3-cube/cube_2,4-cube/cube_2,0-cuboid/cuboid_3,1-cuboid/cuboid_3,2-cuboid/cuboid_3,3-cuboid/cuboid_3,4-cuboid/cuboid_3,5-cuboid/cuboid_3,0-cucumber/cucumber_3,1-cucumber/cucumber_3,2-cucumber/cucumber_3,3-cucumber/cucumber_3,4-cucumber/cucumber_3,5-cucumber/cucumber_3,0-cylinder/cylinder_4,1-cylinder/cylinder_4,2-cylinder/cylinder_4,3-cylinder/cylinder_4,0-eggplant/eggplant_3,1-eggplant/eggplant_3,2-eggplant/eggplant_3,3-eggplant/eggplant_3,4-eggplant/eggplant_3,0-lemon/lemon_3,1-lemon/lemon_3,2-lemon/lemon_3,3-lemon/lemon_3,0-lime/lime_2,1-lime/lime_2,2-lime/lime_2,3-lime/lime_2,0-orange/orange_4,1-orange/orange_4,2-orange/orange_4,3-orange/orange_4,0-plum/plum_3,1-plum/plum_3,2-plum/plum_3,3-plum/plum_3,4-plum/plum_3,0-potato/potato_1,1-potato/potato_1,2-potato/potato_1,3-potato/potato_1,0-semicylinder/semicylinder_3,1-semicylinder/semicylinder_3,2-semicylinder/semicylinder_3,3-semicylinder/semicylinder_3,4-semicylinder/semicylinder_3,0-tomato/tomato_4,1-tomato/tomato_4,2-tomato/tomato_4,3-tomato/tomato_4,0-triangle/triangle_3,1-triangle/triangle_3,2-triangle/triangle_3,3-triangle/triangle_3,4-triangle/triangle_3 
like,object,0.9999711501954461,0.999870879724302,0.9999824574809952,0.9996857948876877,0.9999917570494603,0.9759775361293581,0.9999485603018543,0.9992133016954716,0.9953950503568266,0.999768006510391,0.9878793061858255,0.923205354598315,0.09962108129444781,8.92147011120548e-05,0.28937858596361155,0.9612315704549249,0.9940533813106456,0.9963372551525284,0.9996798292507354,0.999999495160095,0.9999988547848805,0.9999999210773733,0.9999998846006819,0.9999990597022563,0.9999996994017673,0.9999999000909356,0.9999719691896063,0.99999910070027,0.999997026168216,0.9999988466336109,0.05330470248101535,0.9648239024085279,0.2953877627430896,0.9930793737915542,0.2519234206672646,0.9999791089333148,0.9999939914858178,0.9953130189682813,0.9889635902528819,0.9701875605986139,0.9998844625743584,0.9999977635590821,0.9774241777073089,0.9995761980725305,0.9999904066892059,0.9999697732202322,0.9204376427379339,0.9998875476099472,0.999933930052485,0.9999996662002764,0.9999997473177805,0.9999998820222719,0.9999996866108943,0.9999992976261098,0.999999589275607,0.9999992038416373,0.9999997437699851,0.9999992347018501,0.999999707649363,0.999999784466101,0.9999996926202847,0.9999997809098518,0.9989367573436718,0.9917577154250382,0.9830492201465034,0.9997012713904174,0.9895597335038343,0.999552585130837,0.9999718442449775,0.9999943350451654,0.9999943111956927,0.9815476842708774,0.9941255292314094,0.999873882948204,0.9983938685092054,0.9998723968330466,0.9999538072535208,0.9999236145685446,0.999691389528687,0.999998071998724
lime,rgb,0.9999746332924384,0.9999992034297084,0.9999929048703301,0.9999590519665468,0.9999965671935825,2.015530817151243e-10,3.41357157983785e-10,1.8695056296267307e-10,1.5458663403872243e-13,1.073880393591209e-14,1.0144772150413976e-14,8.521748983084925e-13,1.3815891456488724e-17,2.813485162339773e-18,2.1023401596492637e-18,3.2065813073565782e-12,3.5421979000406175e-12,2.4422157929596708e-12,2.839739127749464e-12,0.9999999369187476,0.9999996909935649,0.9999996358816632,0.9999978181651199,0.9999722098002386,9.014199709037855e-40,1.9212397395697078e-40,5.374500442147128e-41,1.5111707123553087e-40,7.927636617296692e-41,1.5669253138911404e-41,0.08624986334911934,0.4375368586663922,0.14591012294160854,0.10834613437768556,0.06962433983045696,0.022218265470139345,0.9999970974343556,0.9999950987806185,0.9999696604362526,0.9998978452269547,4.373507312086089e-12,1.870947986335968e-12,3.345073515960165e-13,2.3717292125766968e-12,1.584631436054352e-11,1.579184996634144e-08,1.773194820495516e-08,8.294865791050471e-09,2.5102610519890516e-09,0.9999797461661464,0.9999977026932038,0.9991881057006349,0.9976043258457201,6.748090032720948e-12,2.8377664730305786e-12,1.87951157049974e-12,9.712031151598468e-13,1.8453291978153005e-21,3.96188938015034e-22,4.9447155867609034e-24,5.102061127280044e-24,3.2053947469981875e-25,4.600705993967991e-23,1.5249373916838565e-23,1.2844048795799095e-24,1.3103880544391848e-24,0.006177414054963722,0.0005715623577910721,0.00465725373972068,0.0003833387240173924,0.0028491322177936545,2.6502240906546877e-19,1.2300308096380724e-18,1.2745327440807217e-17,3.0729921404643853e-20,0.9999979001635488,0.9999978006318138,0.9999953851882154,0.9999532542165914,0.9999846214090448
lime,shape,0.4705070706257368,0.00010112806851243631,0.011274985355081922,2.4423075784906467e-07,4.5059372052654815e-05,4.6963880965138876e-05,0.5142811548276724,4.623582067304097e-05,0.9321136771015996,0.9617804031658238,0.0003307685592645992,0.009607742488116699,3.365537422860977e-09,5.832623593789151e-09,2.643189027667581e-06,1.6513739433443672e-06,8.57534947626045e-06,5.9036350596179655e-06,0.7115323565693046,0.9999745490595245,0.9228953393725358,0.8534099879339209,0.8409723354746447,0.25043402385463415,0.9996223751978703,0.9993608906169068,7.2765380649391585e-06,0.019903102349168714,2.9816575197012966e-06,1.3002255802886614e-05,1.2781127368854558e-07,6.033894170725941e-07,6.855982566468732e-07,1.453136245601982e-06,1.6290726121814545e-06,0.019480820965392033,0.01084908402692411,9.559195419866847e-05,0.00010846346183066927,0.001274357862430183,1.182319791795136e-05,1.7542925419116343e-06,2.1223858047667325e-06,0.006220586713087661,0.0019719459666587094,2.2207302065775478e-05,2.1903329885880894e-05,0.0002680441028142568,0.006485595825049722,0.9999129238913356,0.9999960651817715,0.9998484978536363,0.9999666666804427,0.9259796421062322,0.9976385006266707,0.9969678901588366,0.9962627123016472,0.995695824943603,0.9999574381539128,0.9999339570932099,0.9997821720605622,0.9999833642940406,0.0004162305476833088,1.3089437971174697e-05,2.3522001588117935e-05,7.729459344958938e-05,2.38725940924387e-05,7.689755884794129e-05,0.011505336700433102,0.011613036621832822,0.0010322580799015655,0.00021427795224943297,0.00037055778119740097,0.00019985918407396387,0.0003768622767470063,0.20059963816450388,4.2730700435215165e-05,0.0003586715340436438,3.332790378825633e-06,0.016319591456797525
lime,object,0.5036842317027184,0.04615655322728874,0.10799452939676876,0.0001325476815256293,0.15309857695597281,0.00013889339899943306,0.07634915615163282,0.00033052393171067844,0.000641252056519975,0.0014804370830664546,1.6277574853508154e-06,0.00020872649561720928,1.1236725745722086e-08,1.0224859034052722e-08,4.81511493606158e-07,7.35449881689627e-06,5.4699464344677535e-05,5.658225968185744e-05,0.0019572401413823002,0.9997610610906001,0.9040158030063525,0.899280084726944,0.8484534667030512,0.8235756969008005,1.7558899550953122e-05,1.732250595746033e-05,3.293569299033027e-10,1.7404040149893884e-07,1.1379048196813904e-09,1.7628875498376728e-09,0.00018350665223380562,0.0008665752740671055,0.0005776978626857993,0.0008378658607485187,0.0009723306472468831,0.030294482065429295,0.16803504586944246,0.33536436191589714,0.22386025105783644,0.31029845738039674,2.1732034203635354e-06,4.896013858372611e-06,3.3606109569012994e-06,1.5593171635286514e-05,3.3393183508473496e-05,0.038215435424815626,0.02940808252742361,0.09888256566406106,0.605104131852304,0.9999263144851833,0.9999944616202953,0.9998029460427368,0.9999481995925854,0.8212338343971683,0.9572750801804366,0.9620412665329127,0.9379010141070373,0.003297872918146586,0.038010587363508444,0.012547976703364236,0.0139723011699785,0.0193621441687549,0.00014443268313547755,2.2799374487910486e-05,3.002058891579056e-05,1.2393995326398297e-05,0.09453957680618176,0.10286132865686223,0.5708135760124429,0.1725117682090789,0.1503044665586274,0.0002840391037985938,0.0011430216969987987,0.003484891579906889,0.000863088905872047,0.5126259662041303,0.059371734458671076,0.02093071599723677,0.006188344202793869,0.24025358161789728
long,rgb,0.9878472409685692,0.9487367457859452,0.9724673716907729,0.9522020900689295,0.8558482949581462,0.5996716481460062,0.4812837572460407,0.46408788421125413,0.9998035362761379,0.9998110322004666,0.9998086718871105,0.9996519606277763,0.9724233748694702,0.9592772584239074,0.9600122566793547,0.9977699349673413,0.9976425467275779,0.9977486708441463,0.9975730794477072,0.7533296085776817,0.8384954342229711,0.8258191399142129,0.8243032017888181,0.9393343925003381,1.0401028504084192e-12,5.032685403725926e-15,2.1493486171748615e-15,1.7869318330111528e-15,1.2931386144724224e-15,2.287269539860209e-16,0.9571618012024836,0.8853205396340085,0.9401767395005923,0.9351456332137001,0.9408212746356116,0.9480211573880487,0.931653878253306,0.9261040743781583,0.9647208350571908,0.9740361310855498,0.9995722969876827,0.9995443260248481,0.9995455605701047,0.9988142850918648,0.9964928911005315,2.1149196687171972e-08,1.5849138282733387e-08,8.530990279304683e-09,1.662221913309818e-08,0.0005356565703392261,3.2041381799004e-05,0.00028186684546524006,0.00034112111498848044,1.4414937987852563e-07,2.2929089139010318e-07,1.1702422421351527e-07,1.3756267572779428e-07,0.9968140851022268,0.9928327507610818,0.9849383513143173,0.964065360330775,0.8529715220167237,0.1360450787067241,0.10064483946941176,0.1052815654284256,0.10414780155461655,8.139234453339687e-07,1.0238727248797888e-05,5.897529200173491e-07,1.23695541752175e-05,5.722256350889215e-07,0.00259400874084521,0.0012900417718175394,1.1228838951112012e-06,3.521352763921149e-05,0.935606804849624,0.9285210484693416,0.9339577346760123,0.9750761217753214,0.9582051827513534
long,shape,0.8813772009417706,0.9943385970657315,0.8499123714692918,0.011911289636587986,5.4180882164897134e-05,0.5421305691977654,0.6801935762032796,0.00069201391507868,0.4533749707820755,0.004731438240659211,0.9975426901433381,0.20779942557181924,0.9999972483131613,0.9997425500885647,0.9996212802402628,0.00020387947092424035,9.113147336029498e-06,4.5257233325868906e-06,0.9858598549030381,0.0010777992207321489,0.033175060602089496,0.9361018351514884,0.9843557979253911,0.0006907662823105762,0.9717636779026355,0.9692710514080223,0.9993546880735823,0.9951703895162126,0.9999795157724065,0.9999620862267776,0.003472135393941959,0.13754821854316612,0.0036076344768355396,0.6672416749879979,1.3713761524131591e-05,0.6533329628654874,7.573823160848609e-05,7.124446585205435e-07,1.2082368199080173e-07,1.7367208765013616e-07,0.9966028296523239,0.408039694017563,1.274809545456145e-05,0.9990000744316588,0.9975516823781092,3.900910368944783e-06,3.88296627436172e-06,0.003850078011335258,3.934329828498874e-05,0.00871281883901895,1.0131332908053458e-05,0.000864327102119068,0.00011222845007361134,0.0010774853102911053,3.739474414664629e-05,0.00018044021786048443,4.814777429912698e-06,0.002050426337606047,1.7751448128973264e-05,0.002286368204457493,0.016375298895917566,2.2431849382860303e-05,4.890674907366934e-06,0.000279155684948923,6.165673313508712e-05,0.07794898081843248,0.8238921013306335,0.06882575143061621,0.0024918591590618595,0.05053401713561499,0.331992213624729,6.922062565814715e-06,2.075441410542942e-06,1.2053904531979323e-05,0.0005189114135328354,0.017474745968943703,0.03471423180685468,0.0006471953335587235,0.0024212013347750475,0.00010478961210508803
long,object,0.40692245122245696,0.027726735536143795,0.9141496821738112,0.011582430871754224,0.0008720093384141426,0.5623732466719027,0.0003688506962208699,1.2124325442767652e-05,0.9798553728797901,0.7631646334849076,0.931195446100252,0.2859356288486372,0.9999915036138258,0.9998358942770119,0.9998722515792614,0.44804378004398904,0.0017819473676993277,0.0007371526590816731,0.00851238579761152,8.287597137054953e-05,0.00028235815661932447,0.00018763840662586458,0.00016676946329780666,2.124776625746753e-05,0.0009177128603803168,0.00013577442470207965,5.1007457996079445e-05,3.709364309465693e-06,2.7059323915160837e-05,1.1999140033750991e-05,0.3704745045718387,0.2215656701491252,0.16508422712482762,0.4028349893961265,0.00037163029193389336,0.005737779595129482,0.02228117230885752,0.0013564656759096942,0.0005683789139703609,0.0005943616372311886,0.9992185394798768,0.9902228419227243,0.09523836492198322,0.46931921579853114,0.33978403923171446,5.209616482242313e-09,8.62961207237822e-10,8.327160692615352e-10,1.6568756809402453e-10,1.9215242378321487e-08,4.128846858934019e-09,6.870377239728829e-09,8.146362122084627e-09,9.790409059240885e-10,1.787565182713217e-09,5.443797690788097e-10,4.003136821890747e-10,0.0199561582495037,0.006453677797731661,0.014163480451618773,0.0035372712997212177,0.00044840415536780614,9.980906393704481e-06,5.2061751491065294e-05,0.00016319009535285025,0.0005899402366388675,7.480745890967693e-09,1.2905368772526796e-08,2.415939037873092e-09,1.4390439700850854e-08,2.5783586800749662e-09,1.1299590377580195e-06,1.7406688133369126e-07,1.2528855452642343e-08,4.260625508606727e-07,0.8032707272064836,0.9292200449752384,0.4736250548381158,0.9408431612887889,0.02032648707127334
look,rgb,0.9999999999999996,0.9999999999999998,0.9999999999999962,0.9999999999909139,0.9999999999981295,1.6703332304089034e-09,2.0996471451660498e-09,1.3365773917001675e-09,3.509009556526324e-05,1.1912023341654498e-05,1.0918539891445193e-05,7.326847852042774e-06,3.0434680462382684e-12,1.2397756195557825e-12,1.177771638163158e-12,6.02907216512533e-08,5.6738803468887955e-08,4.9439841913470165e-08,4.602115578047888e-08,0.9999999999999993,0.9999999999999936,0.9999999999999856,0.9999999999986366,0.9999999999905089,0.0032664966304234346,0.9378294276900689,0.989579922954117,0.9885483788713486,0.9946363706317596,0.999834746741623,0.9364367546944454,0.9816033812673454,0.9489618867076347,0.9084167235436116,0.8548187389355776,0.5881611757845738,0.9999999999999529,0.9999999999997202,0.9999999999989428,0.9999999999942915,9.640014514297351e-06,4.289417948447395e-06,1.4932300246529892e-06,2.403107330116951e-07,6.713737914242306e-08,0.004756365926705827,0.007490375903294466,0.009753020841202588,0.001757413075244296,0.999999709615603,0.9999999948392857,0.9999647267777902,0.9998485478848066,2.423214603910145e-06,8.250650136968972e-07,1.4395884334079006e-06,8.024330596630392e-07,6.675463483391592e-11,1.0648638575735264e-11,4.909588359113276e-12,8.735904432095163e-13,1.6725305892775739e-13,1.2100555587817081e-14,1.076994541540162e-14,1.0575412630679564e-14,1.0543246790768265e-14,0.7574993212697589,0.028911181406607013,0.7694144371176848,0.017162927527212303,0.6843879901152454,1.3519812107359e-13,3.171837130809092e-13,2.663475183913103e-10,1.166011280676876e-12,0.999999999999986,0.9999999999999729,0.9999999999998588,0.9999999999994305,0.9999999999996056
look,shape,0.9999163653427086,0.9999056490094765,0.9999519476093249,0.9999320515699864,0.9998749017209934,0.9906606691879749,0.6075722100771501,0.9994542560208824,0.03704408785061034,0.18006078219029456,0.022093136960894294,0.00034602654610629586,0.9908158419588324,6.077611329885944e-05,0.0007488934810860048,0.0011299798630674321,0.16802693315131698,0.2586299805299204,0.9540806660789506,0.9986592329744123,0.9999433659834374,0.9999972322692889,0.9999731571900878,0.9813268323206693,0.9999726379276628,0.9999553665824498,0.46074945697249725,0.9653829807906422,0.8548808703736611,0.9800370997393556,1.7026423230474159e-07,0.007639210026104926,9.898850712562266e-07,0.14727785123348502,6.881365262985426e-05,0.778123667180515,0.9945097481255296,0.007091390375360898,0.034744012264090296,0.00161185518125298,0.9999996152347749,0.9999999963054464,0.9999169616007774,0.9993702204687678,0.9999846519914951,0.012238650098606503,6.125264245235984e-05,0.17675968957787497,0.040821937565354405,0.9981345015159167,0.9986111508583294,0.99999046001456,0.99951067254493,0.9995003635441088,0.9990146276108253,0.9997802864110531,0.9998414834749703,0.9999652015603717,0.9999713863093883,0.9999554709782874,0.9997292006062277,0.999982081184852,0.00220205943157154,0.0060627055952168175,0.005719897152668927,0.5919946067551223,8.202555889737284e-05,0.01373809330424561,0.11991264304550221,0.8035947693665845,0.9012035225652703,0.0013929128535484215,0.004541531153963789,0.6116332281859024,0.4395372449867398,0.99991937349005,0.999923404172021,0.9995950312700947,0.9997875292986947,0.999881692775465
look,object,0.9999623199145432,0.9998860347490037,0.9999968336205347,0.9999775128973244,0.9998773638360159,0.885453318087374,0.008950442856741762,0.9838129695902402,0.05949758269750067,0.19576405689619308,0.11631788111372339,0.0005451907943154704,0.9055790631729798,0.0002932763835687391,0.03412953704232527,0.020845370019486997,0.081771772171954,0.20813562710055566,0.9974376933430377,0.9977429403542175,0.9999959137206769,0.9999997698158175,0.9999972978534194,0.9963531170264435,0.9989669783126335,0.9980945506566506,0.41941477942771727,0.4689352958125187,0.614086603678751,0.9465566248604539,6.314439529558183e-05,0.12268281900482939,0.00024302520206115154,0.699203085271708,0.0005653524051663168,0.9063232630371862,0.9983023432272112,0.010369701732087658,0.11275331012771159,0.003965346454606969,0.9999978176737326,0.999999884594889,0.998934023845534,0.9979858753746036,0.9999056745558608,0.0001536704787090663,2.8770286314583998e-06,0.012106984545689573,0.00034245435100864946,0.9670022738988289,0.948978551921975,0.9996083539279904,0.9806743301582641,0.9399553685684615,0.6200582845543184,0.920807210216486,0.9030831770370391,0.9996451295681479,0.9996806795324285,0.9997983082070999,0.9976360625445998,0.9996514648026539,0.0004081178803055712,0.0009195623720728176,0.001676692769958682,0.23250373104806052,2.90809948152733e-05,0.0017162954508740007,0.007153133695310756,0.35981410900356037,0.5406254964598398,0.0002141219899614563,0.0001745498439516775,0.01963852642309516,0.010127551832213276,0.9998906646217438,0.9999117483328296,0.9997041967245165,0.9997153610750665,0.9998421083409641
lying,rgb,0.9984685403952019,0.9873665728910016,0.9981865400768152,0.9998310218698435,0.9986722958723453,0.9999999992113733,0.9999999984137953,0.9999999984575818,0.9999999999982225,0.9999999999985492,0.9999999999985689,0.9999999999983733,0.9999999999953406,0.9999999999933242,0.9999999999934153,0.9999999999977127,0.9999999999976217,0.9999999999978026,0.9999999999976779,0.9398634042978389,0.9862885393367543,0.9887684225198153,0.9980038416022583,0.9997756140243049,1.1703859079497482e-14,1.5941251274594974e-19,1.906428204899332e-20,1.7403128258562635e-20,7.403917980547088e-21,1.2325971182775824e-22,0.9999999655127919,0.9999997964668877,0.9999999421800467,0.9999999482942821,0.9999999617987217,0.9999999802581538,0.9979780947488638,0.9988800393674386,0.9997335579860517,0.9999040521468812,0.9999999999979949,0.9999999999982931,0.9999999999986771,0.9999999999982043,0.999999999996287,4.764929845549078e-05,2.660654095078553e-05,9.195505963408197e-06,4.222985617832726e-05,0.21271885179330963,0.001244170071193501,0.3628239540631043,0.5502107441283202,0.007089465753038334,0.019123504638265384,0.005722200359004925,0.008492525992230718,0.9999999999975033,0.9999999999958116,0.9999999999857285,0.9999999999768647,0.9999999998689846,0.9999999965737967,0.999999994039587,0.9999999925932559,0.999999992496105,0.0020906591108967943,0.2811765769655942,0.001258932514681098,0.3789183254655284,0.0013714874516061433,0.9999989872046807,0.9999967888668723,0.5664436111496288,0.9987246779426743,0.9969853335873882,0.9973508714681577,0.9987364235888487,0.9997767298354242,0.999519992607687
lying,shape,0.007417781936732917,0.0003537456341220609,4.256486338682573e-05,0.9960714376296126,0.9950469439551392,0.003487988649233928,0.057864153499205935,0.9698751181643306,0.056809866746310014,0.007594696812695886,0.9923377018952897,0.32503695957276074,0.9999980713626726,0.9999999996122768,0.3194534588092616,0.9996069598226607,0.9998817008524978,0.9995724111634027,0.998392249326638,5.0258462685957675e-08,0.00016115054150238014,0.023005795322930823,0.015365280686674353,0.0024082073170812587,2.112588292887988e-06,3.4114563365468274e-06,0.8180699442681097,6.654399237723874e-05,0.987102524253252,0.9995855394193855,0.9996503617590405,0.9995187257154625,0.999810231278936,0.9903780875417028,0.9997267892156657,1.801913403231675e-05,3.5822266949774294e-05,0.010308418968545445,0.013627972061438951,5.7424536956275705e-05,0.999995033711793,0.9999172877743696,0.9996517210713468,0.9998271924204626,0.9999863163766928,4.0442091408916045e-06,2.3376766179577324e-06,0.00014942190620065882,0.0003731000437948788,1.3595781568036863e-06,3.3157190347438024e-07,0.0002512487112415232,7.397239239817659e-07,0.00017988101544182613,7.369331359501393e-07,4.675771122367046e-06,7.30150069586261e-07,3.530693745062999e-05,7.000648884677007e-06,2.11413146746015e-06,0.00016319056480207549,5.569272661963989e-07,9.323850160879458e-05,0.03292162429547021,0.07126967494623493,0.1190389262243674,0.7950532088666699,0.6219832384858519,0.2263295984343781,0.21615658769180088,0.8928862835089135,0.000360460557254798,0.0009347518222307334,0.0035730688186361805,0.011361081334177656,0.00027341953392288584,0.027162827532488526,0.024672467800928702,0.8273281900489707,8.751763743080228e-06
lying,object,0.7460609400624731,0.38577902667822556,0.001637164507035639,0.9998491229721386,0.9999055388395854,0.7788260269305787,0.8497866649578422,0.990112120493601,0.9993596339630001,0.9930636329491866,0.9999961350658879,0.9998663826461633,0.9999988507893145,0.9999998640825136,0.14118831943594504,0.9998301896031927,0.9999539404502407,0.9999776310190808,0.9991872746700821,0.00010103114563838651,0.38824380049546464,0.6728681221821863,0.7017495578704379,0.30842683349485234,1.1108796030425182e-08,2.604738621166473e-09,0.0010658574465305748,3.4282834792385136e-07,0.0059425624392311464,0.018625131086801458,0.9998397825180965,0.9999555484844806,0.9999125224612498,0.9998959058486665,0.9999925533061282,0.0009666899182306173,0.0004999319921770128,0.8770740300858861,0.9740590635470471,0.22113359963271956,0.999995915414165,0.9999904119139005,0.9999503567791218,0.9999556303823927,0.9999612573399225,0.001197157353386251,0.0009328145376523159,0.00040196259664071823,0.001138230163560279,0.0002732822201456669,1.0822421682184161e-05,0.054225155515176426,0.00033338366451071287,0.0007675222283600591,1.6043294785483904e-05,3.427052588412156e-05,1.9649088003022544e-05,0.008529057253197461,0.0013906386359181068,9.704244208489637e-05,0.009144664832491142,0.00016474738961803228,0.017338532087231857,0.5103398525698435,0.3638429936937113,0.28016235688929547,0.9816591156360811,0.9846500880320352,0.714539393039218,0.8456007319432126,0.9439674117362956,0.009350018545092714,0.01380139033159695,0.005158777435962638,0.008716145839186893,0.07267187573642994,0.5588357154036294,0.022466641319821182,0.8372315058839707,0.0004763556606388119
object,rgb,0.9991159459737416,0.9987570644892799,0.9973099499083818,0.9591880747997119,0.9649460926111277,0.008235198964042173,0.008668492613794246,0.00902669195406423,0.5070235353998906,0.6289411775153495,0.6254862120167562,0.23789280384300523,0.08195044822588164,0.10862820847601182,0.1167038313295367,0.03527647381821911,0.03365778816755378,0.0357755804436868,0.033531482542457546,0.9965263177275462,0.9936506901560205,0.9916156370931575,0.9664617587452796,0.955515259724429,0.9999999999999998,1.0,1.0,1.0,1.0,1.0,0.06750465901991727,0.07531217958044273,0.06686405544778692,0.05896798877672756,0.054353402186951616,0.0431394398521778,0.9909293977115639,0.9836472710796561,0.980871202078569,0.9713685392186538,0.168848221310327,0.16437400186100895,0.1882576643331761,0.06004365923392665,0.023539759998583334,0.9972660286635837,0.9978783505820514,0.9988324617033891,0.9979918110690126,0.7890463392550651,0.9611132757237935,0.6686600956460206,0.5946717273330574,0.9914918314898478,0.9884427835775347,0.9937281198914444,0.9932867783433104,0.8474192893367029,0.8454741994088417,0.9619251796127684,0.9366825019217978,0.9691088579336755,0.8109648663431814,0.8726053880218222,0.9446033200668708,0.944325484328266,0.9478309591518967,0.7089997305176066,0.9583318968924512,0.6767029420054491,0.9582271708529245,0.6319385355799675,0.6376837147843883,0.9927774489228046,0.9748029397281613,0.9940200211233621,0.992278226109918,0.9872784878292209,0.9862975539131573,0.985042995209757
object,shape,0.9997167414221108,0.9999453124384111,0.9999998420185535,0.9997787934940566,0.9999299780140993,0.9999896100674701,0.9999875822127928,0.9772791251838026,0.9984918026288,0.9939751181728351,0.9994112059819832,0.9936145405239001,0.44953787167033177,0.11212664766531209,0.9787712009264701,0.9999995037698193,0.999995395854279,0.9999624574586116,0.9999997224339277,0.9999998486927217,0.9999991983559651,0.9999998021816452,0.9999998399642022,0.9999777945998162,0.9999999846807055,0.9999999870317773,0.9999983774947878,0.9999845339137607,0.9999996009393382,0.999999860833213,0.772648979353485,0.957886654185669,0.7818090693829863,0.9999537840110596,0.9997513734122281,0.9999998511338464,0.9999994978304539,0.9999996326462952,0.9999958825175645,0.9999196994135899,0.004178666201438598,0.6680489949285685,0.9999634980931223,0.012466797984898947,0.2670144234167916,0.9999823618240686,0.9999079863605819,0.9999982330717408,0.9999335410007487,0.9999999631592353,0.99999999191487,0.999999901736165,0.9999999483805733,0.9999965287915779,0.9999964799939844,0.9999988615681945,0.9999951263961389,0.9999999308985462,0.9999999036929164,0.9999999655054125,0.9999968013709163,0.9999991523058835,0.9994789949700885,0.9996286035934075,0.9998637664200635,0.9999761445134326,0.9999310926424165,0.9999970542013252,0.9999961835009401,0.9999979279054426,0.9999971058522318,0.9997404427921343,0.9998951802061683,0.9999949621245554,0.9999979293547773,0.9999792514425178,0.9999971567202345,0.9999906595633133,0.9999816753205468,0.9999998685783387
object,object,0.9996599703331444,0.9999049764614343,0.9999993516032674,0.9996688853765854,0.9996326975400157,0.9981622538928214,0.999617769620606,0.9508174983019224,0.9390167080917092,0.8974988298052995,0.9745628759951627,0.8902163237482049,0.03717088892524969,0.05116078318055373,0.9710714643877298,0.9999966153680189,0.9999542114727529,0.9993044254894803,0.9999987933272131,0.9999997975693818,0.9999986012201508,0.9999997542840335,0.9999997634264746,0.9999902797101906,0.9999999814749346,0.9999999921224386,0.9999998091081488,0.9999974113422304,0.9999999304996892,0.999999982133735,0.8709801487147536,0.8840349994715191,0.840669204993968,0.9997659779111479,0.9985574809073563,0.9999995825204342,0.9999996927948545,0.9999995668645063,0.9999921724717628,0.9999141073164867,0.0018219208415839684,0.21795174768035358,0.9996655283013259,0.007978674304622778,0.16294672349096997,0.9999632951604231,0.9998178258853428,0.9999972413966829,0.9999335024635287,0.9999998710889009,0.9999999820433919,0.9999995295316575,0.9999997620256074,0.9999925761555613,0.9999912447611359,0.9999974299778186,0.9999873793178106,0.9999991578130166,0.9999991621816434,0.9999998017300911,0.9999784856501089,0.9999971112612973,0.998859143116674,0.9975349416725259,0.9991024473212141,0.9999088450725104,0.9999011605567517,0.9999856719588264,0.9999882741377192,0.9999910046377092,0.9999939740339192,0.9987783002440563,0.9994716612908427,0.9999836684947543,0.9999894374782741,0.9999489477764025,0.9999737396639797,0.9999960559530607,0.9999882543054981,0.9999997818969726
